- - - - - - - experiments/1_class/10_in_clusters.argos experiments/1_class/10_in_lines.argos experiments/1_class/3_in_clusters.argos experiments/1_class/3_in_lines.argos experiments/1_class/4_in_clusters.argos experiments/1_class/4_in_lines.argos experiments/1_class/5_in_clusters.argos experiments/1_class/5_in_lines.argos experiments/2_class/10_in_clusters.argos experiments/2_class/10_in_lines.argos experiments/2_class/3_in_clusters.argos experiments/2_class/3_in_lines.argos experiments/2_class/4_in_clusters.argos experiments/2_class/4_in_lines.argos experiments/2_class/5_in_clusters.argos experiments/2_class/5_in_lines.argos experiments/4_class/10_in_clusters.argos experiments/4_class/10_in_lines.argos experiments/4_class/12_uniform_0.05_density.argos experiments/4_class/12_uniform_0.10_density.argos experiments/4_class/12_uniform_0.20_density.argos experiments/4_class/16_uniform_0.05_density.argos experiments/4_class/16_uniform_0.10_density.argos experiments/4_class/16_uniform_0.20_density.argos experiments/4_class/20_uniform_0.05_density.argos experiments/4_class/20_uniform_0.10_density.argos experiments/4_class/20_uniform_0.20_density.argos experiments/4_class/3_in_clusters.argos experiments/4_class/3_in_lines.argos experiments/4_class/40_uniform_0.05_density.argos experiments/4_class/40_uniform_0.10_density.argos experiments/4_class/40_uniform_0.20_density.argos experiments/4_class/4_in_clusters.argos experiments/4_class/4_in_lines.argos experiments/4_class/5_in_clusters.argos experiments/4_class/5_in_lines.argos 
25134 -0.6667 0.0000 0.0000 -0.6667 1.0000 0.3333 -461.650 -506.750 -1200.000 -1200.000 -914.125 -1006.500 -744.000 -720.000 -461.650 -506.750 -1200.000 -1200.000 -914.125 -1006.500 -744.000 -720.000 -461.650 -506.750 -1274.165 -1210.500 -1519.665 -992.625 -1197.125 -962.875 -830.500 -1024.600 -801.000 -1200.000 -1200.000 -538.600 -459.850 -480.300 -914.125 -1006.500 -744.000 -720.000 
25135 -0.6667 0.0000 0.0000 -0.6667 1.0000 0.6667 -585.500 -496.050 -1200.000 -1202.835 -969.000 -958.625 -721.700 -720.000 -585.500 -496.050 -1200.000 -1202.835 -969.000 -958.625 -721.700 -720.000 -585.500 -496.050 -1451.835 -1241.835 -1387.500 -1027.625 -1267.000 -1285.625 -824.500 -1037.200 -1060.800 -1200.000 -1202.835 -579.000 -633.350 -506.100 -969.000 -958.625 -721.700 -720.000 
25136 -0.6667 0.0000 0.0000 -0.6667 1.0000 1.0000 -625.500 -410.000 -1231.500 -1395.500 -1505.875 -956.250 -1048.000 -733.400 -625.500 -410.000 -1231.500 -1395.500 -1505.875 -956.250 -1048.000 -733.400 -625.500 -410.000 -1375.665 -1463.665 -1382.000 -1136.625 -943.000 -914.375 -968.100 -1036.800 -894.300 -1231.500 -1395.500 -443.400 -542.900 -640.200 -1505.875 -956.250 -1048.000 -733.400 
25137 -0.6667 0.0000 0.0000 -0.3333 -1.0000 -1.0000 -515.200 -590.700 -1279.335 -1248.000 -1028.750 -1082.750 -1048.400 -874.500 -515.200 -590.700 -1279.335 -1248.000 -1028.750 -1082.750 -1048.400 -874.500 -515.200 -590.700 -1233.335 -1312.835 -1252.000 -923.500 -1043.125 -1003.875 -879.200 -895.900 -988.300 -1279.335 -1248.000 -549.650 -527.900 -639.850 -1028.750 -1082.750 -1048.400 -874.500 
25138 -0.6667 0.0000 0.0000 -0.3333 -1.0000 -0.6667 -437.700 -399.050 -1200.000 -1200.000 -900.000 -900.000 -727.900 -720.000 -437.700 -399.050 -1200.000 -1200.000 -900.000 -900.000 -727.900 -720.000 -437.700 -399.050 -1200.000 -1210.835 -1220.000 -932.125 -907.500 -937.750 -733.600 -726.400 -746.700 -1200.000 -1200.000 -383.700 -436.650 -431.550 -900.000 -900.000 -727.900 -720.000 
25139 -0.6667 0.0000 0.0000 -0.3333 -1.0000 -0.3333 -385.500 -377.000 -1200.000 -1200.000 -900.000 -900.000 -749.500 -720.000 -385.500 -377.000 -1200.000 -1200.000 -900.000 -900.000 -749.500 -720.000 -385.500 -377.000 -1207.500 -1208.835 -1220.165 -903.000 -906.625 -930.250 -724.700 -735.700 -754.400 -1200.000 -1200.000 -382.050 -411.700 -414.050 -900.000 -900.000 -749.500 -720.000 
25140 -0.6667 0.0000 0.0000 -0.3333 -1.0000 0.0000 -392.550 -383.050 -1200.000 -1200.000 -900.000 -900.000 -739.500 -720.000 -392.550 -383.050 -1200.000 -1200.000 -900.000 -900.000 -739.500 -720.000 -392.550 -383.050 -1200.000 -1208.000 -1219.835 -903.375 -906.125 -929.125 -731.000 -748.500 -746.900 -1200.000 -1200.000 -397.450 -383.400 -414.100 -900.000 -900.000 -739.500 -720.000 
25141 -0.6667 0.0000 0.0000 -0.3333 -1.0000 0.3333 -378.300 -363.300 -1200.000 -1200.000 -900.000 -900.000 -733.400 -720.000 -378.300 -363.300 -1200.000 -1200.000 -900.000 -900.000 -733.400 -720.000 -378.300 -363.300 -1200.000 -1207.335 -1212.000 -903.750 -918.250 -931.250 -730.800 -741.500 -759.100 -1200.000 -1200.000 -373.650 -374.350 -399.700 -900.000 -900.000 -733.400 -720.000 
25142 -0.6667 0.0000 0.0000 -0.3333 -1.0000 0.6667 -384.800 -362.000 -1200.000 -1200.000 -900.000 -900.000 -736.600 -720.500 -384.800 -362.000 -1200.000 -1200.000 -900.000 -900.000 -736.600 -720.500 -384.800 -362.000 -1200.000 -1207.000 -1209.335 -903.625 -912.125 -938.875 -731.900 -737.200 -740.100 -1200.000 -1200.000 -366.650 -371.900 -375.550 -900.000 -900.000 -736.600 -720.500 
25143 -0.6667 0.0000 0.0000 -0.3333 -1.0000 1.0000 -382.200 -360.000 -1200.000 -1200.000 -900.000 -904.250 -725.100 -722.200 -382.200 -360.000 -1200.000 -1200.000 -900.000 -904.250 -725.100 -722.200 -382.200 -360.000 -1207.665 -1217.335 -1215.500 -900.375 -902.125 -924.125 -720.000 -737.200 -743.100 -1200.000 -1200.000 -368.300 -377.100 -395.450 -900.000 -904.250 -725.100 -722.200 
25144 -0.6667 0.0000 0.0000 -0.3333 -0.6667 -1.0000 -596.950 -671.450 -1275.500 -1276.165 -994.625 -1013.375 -899.500 -801.000 -596.950 -671.450 -1275.500 -1276.165 -994.625 -1013.375 -899.500 -801.000 -596.950 -671.450 -1281.335 -1336.500 -1239.165 -951.375 -974.875 -1003.750 -763.500 -882.800 -909.600 -1275.500 -1276.165 -647.100 -717.650 -684.550 -994.625 -1013.375 -899.500 -801.000 
25145 -0.6667 0.0000 0.0000 -0.3333 -0.6667 -0.6667 -666.150 -672.650 -1201.165 -1200.000 -915.375 -1173.875 -803.700 -782.600 -666.150 -672.650 -1201.165 -1200.000 -915.375 -1173.875 -803.700 -782.600 -666.150 -672.650 -1272.335 -1218.500 -1315.000 -912.625 -998.375 -1000.000 -857.800 -975.500 -855.100 -1201.165 -1200.000 -646.400 -554.400 -577.100 -915.375 -1173.875 -803.700 -782.600 
25146 -0.6667 0.0000 0.0000 -0.3333 -0.6667 -0.3333 -399.250 -384.000 -1200.000 -1200.000 -900.000 -900.000 -748.300 -730.600 -399.250 -384.000 -1200.000 -1200.000 -900.000 -900.000 -748.300 -730.600 -399.250 -384.000 -1232.665 -1210.335 -1223.500 -906.875 -908.125 -914.625 -728.300 -731.700 -781.000 -1200.000 -1200.000 -394.950 -433.400 -407.850 -900.000 -900.000 -748.300 -730.600 
25147 -0.6667 0.0000 0.0000 -0.3333 -0.6667 0.0000 -381.100 -385.850 -1200.000 -1200.000 -900.000 -900.000 -744.200 -720.000 -381.100 -385.850 -1200.000 -1200.000 -900.000 -900.000 -744.200 -720.000 -381.100 -385.850 -1201.165 -1208.835 -1222.165 -903.875 -911.625 -924.375 -725.500 -753.900 -757.100 -1200.000 -1200.000 -387.600 -404.900 -402.400 -900.000 -900.000 -744.200 -720.000 
25148 -0.6667 0.0000 0.0000 -0.3333 -0.6667 0.3333 -375.250 -368.950 -1200.000 -1200.000 -900.000 -900.000 -736.700 -720.000 -375.250 -368.950 -1200.000 -1200.000 -900.000 -900.000 -736.700 -720.000 -375.250 -368.950 -1200.000 -1207.500 -1211.500 -904.500 -913.000 -950.250 -720.000 -742.900 -746.100 -1200.000 -1200.000 -382.500 -409.150 -408.050 -900.000 -900.000 -736.700 -720.000 
25149 -0.6667 0.0000 0.0000 -0.3333 -0.6667 0.6667 -385.800 -366.050 -1200.000 -1200.000 -900.000 -903.500 -732.100 -720.000 -385.800 -366.050 -1200.000 -1200.000 -900.000 -903.500 -732.100 -720.000 -385.800 -366.050 -1204.165 -1206.500 -1208.665 -904.500 -904.750 -918.375 -720.000 -739.200 -739.500 -1200.000 -1200.000 -373.150 -380.500 -406.500 -900.000 -903.500 -732.100 -720.000 
25150 -0.6667 0.0000 0.0000 -0.3333 -0.6667 1.0000 -378.600 -364.400 -1200.000 -1201.335 -900.000 -914.250 -732.100 -720.000 -378.600 -364.400 -1200.000 -1201.335 -900.000 -914.250 -732.100 -720.000 -378.600 -364.400 -1228.500 -1214.000 -1219.000 -900.000 -910.375 -928.750 -740.400 -741.700 -750.300 -1200.000 -1201.335 -388.250 -382.700 -393.350 -900.000 -914.250 -732.100 -720.000 
25151 -0.6667 0.0000 0.0000 -0.3333 -0.3333 -1.0000 -691.550 -666.350 -1200.000 -1251.335 -947.125 -1015.500 -757.200 -881.000 -691.550 -666.350 -1200.000 -1251.335 -947.125 -1015.500 -757.200 -881.000 -691.550 -666.350 -1239.335 -1258.500 -1274.335 -1031.250 -968.875 -986.750 -917.200 -814.600 -839.200 -1200.000 -1251.335 -666.650 -696.100 -731.500 -947.125 -1015.500 -757.200 -881.000 
25152 -0.6667 0.0000 0.0000 -0.3333 -0.3333 -0.6667 -592.500 -570.500 -1265.665 -1259.665 -939.375 -1055.000 -842.000 -796.500 -592.500 -570.500 -1265.665 -1259.665 -939.375 -1055.000 -842.000 -796.500 -592.500 -570.500 -1203.335 -1255.165 -1404.000 -967.250 -1002.625 -1137.750 -765.400 -860.200 -867.200 -1265.665 -1259.665 -654.450 -709.700 -695.750 -939.375 -1055.000 -842.000 -796.500 
25153 -0.6667 0.0000 0.0000 -0.3333 -0.3333 -0.3333 -628.850 -637.450 -1248.335 -1200.000 -900.000 -1002.000 -895.100 -936.900 -628.850 -637.450 -1248.335 -1200.000 -900.000 -1002.000 -895.100 -936.900 -628.850 -637.450 -1223.000 -1272.665 -1276.835 -1038.500 -1105.375 -982.500 -778.900 -936.400 -874.700 -1248.335 -1200.000 -627.650 -613.500 -583.150 -900.000 -1002.000 -895.100 -936.900 
25154 -0.6667 0.0000 0.0000 -0.3333 -0.3333 0.0000 -418.050 -371.250 -1200.000 -1200.000 -900.000 -900.000 -760.700 -720.000 -418.050 -371.250 -1200.000 -1200.000 -900.000 -900.000 -760.700 -720.000 -418.050 -371.250 -1205.335 -1211.165 -1217.835 -904.875 -931.750 -951.125 -724.900 -755.600 -746.800 -1200.000 -1200.000 -385.950 -404.550 -413.950 -900.000 -900.000 -760.700 -720.000 
25155 -0.6667 0.0000 0.0000 -0.3333 -0.3333 0.3333 -401.950 -389.150 -1200.000 -1200.000 -900.000 -900.000 -733.600 -735.400 -401.950 -389.150 -1200.000 -1200.000 -900.000 -900.000 -733.600 -735.400 -401.950 -389.150 -1200.000 -1208.500 -1209.335 -905.500 -912.250 -918.750 -720.000 -756.600 -777.000 -1200.000 -1200.000 -379.350 -387.200 -435.950 -900.000 -900.000 -733.600 -735.400 
25156 -0.6667 0.0000 0.0000 -0.3333 -0.3333 0.6667 -380.550 -362.400 -1200.000 -1200.000 -900.000 -927.750 -724.200 -720.000 -380.550 -362.400 -1200.000 -1200.000 -900.000 -927.750 -724.200 -720.000 -380.550 -362.400 -1200.000 -1205.665 -1211.165 -902.625 -901.750 -921.875 -725.000 -787.800 -755.400 -1200.000 -1200.000 -384.700 -402.400 -411.200 -900.000 -927.750 -724.200 -720.000 
25157 -0.6667 0.0000 0.0000 -0.3333 -0.3333 1.0000 -372.650 -367.650 -1201.000 -1211.335 -900.000 -903.875 -726.700 -720.700 -372.650 -367.650 -1201.000 -1211.335 -900.000 -903.875 -726.700 -720.700 -372.650 -367.650 -1205.835 -1206.000 -1211.835 -900.000 -911.500 -927.875 -721.000 -741.100 -747.300 -1201.000 -1211.335 -393.850 -374.200 -399.650 -900.000 -903.875 -726.700 -720.700 
25158 -0.6667 0.0000 0.0000 -0.3333 0.0000 -1.0000 -674.500 -645.000 -1217.000 -1207.335 -921.750 -937.500 -811.300 -781.100 -674.500 -645.000 -1217.000 -1207.335 -921.750 -937.500 -811.300 -781.100 -674.500 -645.000 -1224.665 -1258.335 -1223.835 -978.875 -985.000 -1037.625 -853.400 -855.000 -827.500 -1217.000 -1207.335 -670.300 -726.200 -782.600 -921.750 -937.500 -811.300 -781.100 
25159 -0.6667 0.0000 0.0000 -0.3333 0.0000 -0.6667 -604.650 -645.750 -1236.000 -1252.500 -900.000 -945.125 -739.300 -850.900 -604.650 -645.750 -1236.000 -1252.500 -900.000 -945.125 -739.300 -850.900 -604.650 -645.750 -1211.500 -1228.835 -1279.500 -912.375 -1021.875 -983.250 -867.700 -816.500 -846.000 -1236.000 -1252.500 -673.700 -726.150 -621.300 -900.000 -945.125 -739.300 -850.900 
25160 -0.6667 0.0000 0.0000 -0.3333 0.0000 -0.3333 -554.750 -548.050 -1200.000 -1262.835 -909.125 -926.000 -762.400 -767.100 -554.750 -548.050 -1200.000 -1262.835 -909.125 -926.000 -762.400 -767.100 -554.750 -548.050 -1200.500 -1237.335 -1267.000 -923.375 -964.625 -1047.625 -759.900 -828.900 -845.300 -1200.000 -1262.835 -612.150 -636.500 -732.150 -909.125 -926.000 -762.400 -767.100 
25161 -0.6667 0.0000 0.0000 -0.3333 0.0000 0.0000 -480.100 -360.000 -1200.000 -1200.000 -900.000 -900.000 -900.000 -720.000 -480.100 -360.000 -1200.000 -1200.000 -900.000 -900.000 -900.000 -720.000 -480.100 -360.000 -1200.000 -1235.335 -1504.835 -900.000 -1135.625 -927.375 -720.000 -736.700 -1068.800 -1200.000 -1200.000 -446.750 -360.000 -800.000 -900.000 -900.000 -900.000 -720.000 
25162 -0.6667 0.0000 0.0000 -0.3333 0.0000 0.3333 -368.550 -360.000 -1200.000 -1203.000 -900.000 -911.625 -724.300 -720.000 -368.550 -360.000 -1200.000 -1203.000 -900.000 -911.625 -724.300 -720.000 -368.550 -360.000 -1205.335 -1206.335 -1228.500 -904.625 -917.125 -947.875 -720.000 -735.400 -776.500 -1200.000 -1203.000 -424.400 -383.500 -398.150 -900.000 -911.625 -724.300 -720.000 
25163 -0.6667 0.0000 0.0000 -0.3333 0.0000 0.6667 -373.200 -360.000 -1200.000 -1226.335 -900.000 -902.500 -723.200 -720.000 -373.200 -360.000 -1200.000 -1226.335 -900.000 -902.500 -723.200 -720.000 -373.200 -360.000 -1201.835 -1206.165 -1216.335 -918.250 -909.500 -980.875 -720.000 -747.300 -769.700 -1200.000 -1226.335 -400.850 -400.100 -415.200 -900.000 -902.500 -723.200 -720.000 
25164 -0.6667 0.0000 0.0000 -0.3333 0.0000 1.0000 -386.300 -360.000 -1209.165 -1218.000 -905.125 -918.625 -739.300 -737.500 -386.300 -360.000 -1209.165 -1218.000 -905.125 -918.625 -739.300 -737.500 -386.300 -360.000 -1200.000 -1211.335 -1220.500 -910.625 -922.125 -933.125 -720.000 -748.000 -733.200 -1209.165 -1218.000 -402.600 -403.800 -394.850 -905.125 -918.625 -739.300 -737.500 
25165 -0.6667 0.0000 0.0000 -0.3333 0.3333 -1.0000 -662.000 -580.400 -1250.000 -1209.500 -941.625 -957.250 -766.400 -821.800 -662.000 -580.400 -1250.000 -1209.500 -941.625 -957.250 -766.400 -821.800 -662.000 -580.400 -1243.335 -1258.000 -1234.835 -947.500 -976.000 -1005.250 -803.300 -873.300 -873.800 -1250.000 -1209.500 -588.350 -750.350 -733.550 -941.625 -957.250 -766.400 -821.800 
25166 -0.6667 0.0000 0.0000 -0.3333 0.3333 -0.6667 -574.800 -631.200 -1204.000 -1222.165 -900.000 -971.000 -776.100 -790.600 -574.800 -631.200 -1204.000 -1222.165 -900.000 -971.000 -776.100 -790.600 -574.800 -631.200 -1218.835 -1276.665 -1259.165 -904.000 -942.500 -981.750 -726.900 -866.600 -952.900 -1204.000 -1222.165 -691.700 -703.050 -767.900 -900.000 -971.000 -776.100 -790.600 
25167 -0.6667 0.0000 0.0000 -0.3333 0.3333 -0.3333 -580.750 -593.500 -1282.665 -1227.165 -900.000 -937.500 -833.000 -821.600 -580.750 -593.500 -1282.665 -1227.165 -900.000 -937.500 -833.000 -821.600 -580.750 -593.500 -1222.165 -1250.835 -1235.500 -924.625 -964.750 -952.375 -772.500 -849.500 -836.700 -1282.665 -1227.165 -586.250 -583.800 -773.300 -900.000 -937.500 -833.000 -821.600 
25168 -0.6667 0.0000 0.0000 -0.3333 0.3333 0.0000 -527.800 -360.000 -1200.000 -1200.000 -900.000 -900.000 -805.100 -726.000 -527.800 -360.000 -1200.000 -1200.000 -900.000 -900.000 -805.100 -726.000 -527.800 -360.000 -1200.000 -1263.335 -1216.165 -900.000 -1121.375 -915.125 -720.000 -742.800 -963.100 -1200.000 -1200.000 -443.950 -457.350 -559.950 -900.000 -900.000 -805.100 -726.000 
25169 -0.6667 0.0000 0.0000 -0.3333 0.3333 0.3333 -525.300 -648.200 -1200.000 -1257.335 -929.625 -1103.625 -743.400 -723.700 -525.300 -648.200 -1200.000 -1257.335 -929.625 -1103.625 -743.400 -723.700 -525.300 -648.200 -1530.000 -1672.500 -1408.000 -1146.125 -1278.375 -1333.625 -968.900 -1141.000 -1329.300 -1200.000 -1257.335 -595.100 -500.550 -529.850 -929.625 -1103.625 -743.400 -723.700 
25170 -0.6667 0.0000 0.0000 -0.3333 0.3333 0.6667 -501.700 -555.250 -1253.835 -1262.165 -965.375 -1026.250 -815.700 -856.600 -501.700 -555.250 -1253.835 -1262.165 -965.375 -1026.250 -815.700 -856.600 -501.700 -555.250 -1353.500 -1301.500 -1356.335 -1021.500 -950.500 -1021.750 -833.500 -916.800 -918.900 -1253.835 -1262.165 -516.350 -505.000 -567.750 -965.375 -1026.250 -815.700 -856.600 
25171 -0.6667 0.0000 0.0000 -0.3333 0.3333 1.0000 -478.450 -479.000 -1264.500 -1239.665 -956.125 -993.375 -764.700 -813.400 -478.450 -479.000 -1264.500 -1239.665 -956.125 -993.375 -764.700 -813.400 -478.450 -479.000 -1236.835 -1324.500 -1267.335 -961.625 -959.750 -1045.125 -784.500 -817.400 -818.900 -1264.500 -1239.665 -477.300 -498.850 -460.350 -956.125 -993.375 -764.700 -813.400 
25172 -0.6667 0.0000 0.0000 -0.3333 0.6667 -1.0000 -791.550 -653.950 -1211.665 -1256.000 -939.000 -929.750 -799.000 -857.500 -791.550 -653.950 -1211.665 -1256.000 -939.000 -929.750 -799.000 -857.500 -791.550 -653.950 -1211.665 -1261.335 -1230.835 -988.625 -1090.500 -936.750 -867.600 -938.300 -898.800 -1211.665 -1256.000 -767.350 -692.600 -713.900 -939.000 -929.750 -799.000 -857.500 
25173 -0.6667 0.0000 0.0000 -0.3333 0.6667 -0.6667 -576.600 -596.050 -1210.000 -1207.500 -918.750 -942.125 -800.800 -840.500 -576.600 -596.050 -1210.000 -1207.500 -918.750 -942.125 -800.800 -840.500 -576.600 -596.050 -1215.835 -1266.665 -1284.500 -952.750 -996.750 -1033.125 -780.900 -836.700 -984.100 -1210.000 -1207.500 -621.400 -794.600 -737.600 -918.750 -942.125 -800.800 -840.500 
25174 -0.6667 0.0000 0.0000 -0.3333 0.6667 -0.3333 -585.300 -583.700 -1205.000 -1248.165 -930.625 -927.500 -754.400 -746.900 -585.300 -583.700 -1205.000 -1248.165 -930.625 -927.500 -754.400 -746.900 -585.300 -583.700 -1294.000 -1264.165 -1285.000 -947.625 -950.000 -947.875 -801.500 -852.400 -874.900 -1205.000 -1248.165 -587.550 -637.150 -842.700 -930.625 -927.500 -754.400 -746.900 
25175 -0.6667 0.0000 0.0000 -0.3333 0.6667 0.0000 -535.300 -410.100 -1200.000 -1341.665 -900.000 -907.375 -763.900 -795.900 -535.300 -410.100 -1200.000 -1341.665 -900.000 -907.375 -763.900 -795.900 -535.300 -410.100 -1238.000 -1337.165 -1263.335 -900.000 -1193.000 -906.375 -729.500 -821.400 -998.400 -1200.000 -1341.665 -371.600 -414.700 -560.500 -900.000 -907.375 -763.900 -795.900 
25176 -0.6667 0.0000 0.0000 -0.3333 0.6667 0.3333 -465.400 -440.700 -1212.665 -1200.000 -969.375 -1045.000 -834.100 -720.000 -465.400 -440.700 -1212.665 -1200.000 -969.375 -1045.000 -834.100 -720.000 -465.400 -440.700 -1200.000 -1252.665 -1421.665 -1183.875 -1119.625 -986.750 -817.300 -954.800 -912.900 -1212.665 -1200.000 -548.650 -527.100 -689.300 -969.375 -1045.000 -834.100 -720.000 
25177 -0.6667 0.0000 0.0000 -0.3333 0.6667 0.6667 -500.500 -488.650 -1205.000 -1426.500 -1012.500 -1031.375 -738.800 -720.900 -500.500 -488.650 -1205.000 -1426.500 -1012.500 -1031.375 -738.800 -720.900 -500.500 -488.650 -1260.335 -1451.835 -1245.835 -915.500 -966.250 -981.375 -802.200 -800.100 -825.000 -1205.000 -1426.500 -640.250 -544.100 -708.100 -1012.500 -1031.375 -738.800 -720.900 
25178 -0.6667 0.0000 0.0000 -0.3333 0.6667 1.0000 -601.750 -633.500 -1358.665 -1408.335 -1074.625 -1128.500 -927.100 -944.900 -601.750 -633.500 -1358.665 -1408.335 -1074.625 -1128.500 -927.100 -944.900 -601.750 -633.500 -1374.500 -1298.165 -1467.335 -1202.125 -1157.250 -1062.375 -975.900 -948.900 -992.200 -1358.665 -1408.335 -598.000 -635.000 -657.600 -1074.625 -1128.500 -927.100 -944.900 
25179 -0.6667 0.0000 0.0000 -0.3333 1.0000 -1.0000 -630.300 -628.200 -1219.000 -1217.665 -912.250 -937.250 -745.300 -849.800 -630.300 -628.200 -1219.000 -1217.665 -912.250 -937.250 -745.300 -849.800 -630.300 -628.200 -1214.665 -1260.835 -1266.665 -944.500 -943.125 -1006.875 -820.100 -896.700 -841.700 -1219.000 -1217.665 -611.750 -665.400 -795.750 -912.250 -937.250 -745.300 -849.800 
25180 -0.6667 0.0000 0.0000 -0.3333 1.0000 -0.6667 -582.350 -671.700 -1200.000 -1200.000 -961.125 -917.375 -774.200 -852.800 -582.350 -671.700 -1200.000 -1200.000 -961.125 -917.375 -774.200 -852.800 -582.350 -671.700 -1233.165 -1320.000 -1248.665 -954.000 -986.125 -946.875 -766.600 -869.300 -915.600 -1200.000 -1200.000 -602.650 -683.850 -755.150 -961.125 -917.375 -774.200 -852.800 
25181 -0.6667 0.0000 0.0000 -0.3333 1.0000 -0.3333 -570.150 -651.950 -1224.665 -1356.665 -913.625 -926.125 -781.300 -820.000 -570.150 -651.950 -1224.665 -1356.665 -913.625 -926.125 -781.300 -820.000 -570.150 -651.950 -1237.165 -1329.500 -1236.000 -961.875 -975.500 -1140.500 -894.400 -935.100 -956.600 -1224.665 -1356.665 -553.950 -647.900 -702.600 -913.625 -926.125 -781.300 -820.000 
25182 -0.6667 0.0000 0.0000 -0.3333 1.0000 0.0000 -465.650 -436.300 -1200.000 -1223.335 -900.000 -900.000 -831.700 -748.100 -465.650 -436.300 -1200.000 -1223.335 -900.000 -900.000 -831.700 -748.100 -465.650 -436.300 -1268.000 -1489.500 -1376.500 -900.000 -1253.375 -1015.875 -756.700 -852.300 -863.800 -1200.000 -1223.335 -450.300 -437.350 -642.250 -900.000 -900.000 -831.700 -748.100 
25183 -0.6667 0.0000 0.0000 -0.3333 1.0000 0.3333 -485.550 -477.250 -1200.000 -1200.000 -900.000 -1012.500 -807.100 -720.000 -485.550 -477.250 -1200.000 -1200.000 -900.000 -1012.500 -807.100 -720.000 -485.550 -477.250 -1294.835 -1269.000 -1386.835 -900.000 -1117.250 -1032.000 -779.800 -883.100 -906.700 -1200.000 -1200.000 -573.650 -522.150 -575.450 -900.000 -1012.500 -807.100 -720.000 
25184 -0.6667 0.0000 0.0000 -0.3333 1.0000 0.6667 -656.350 -522.100 -1200.000 -1204.500 -1139.875 -928.875 -800.900 -720.000 -656.350 -522.100 -1200.000 -1204.500 -1139.875 -928.875 -800.900 -720.000 -656.350 -522.100 -1257.665 -1253.000 -1229.500 -1095.750 -1181.250 -1282.250 -997.100 -811.500 -960.200 -1200.000 -1204.500 -634.700 -735.050 -550.700 -1139.875 -928.875 -800.900 -720.000 
25185 -0.6667 0.0000 0.0000 -0.3333 1.0000 1.0000 -629.600 -422.500 -1214.500 -1421.165 -956.375 -902.000 -1141.800 -720.100 -629.600 -422.500 -1214.500 -1421.165 -956.375 -902.000 -1141.800 -720.100 -629.600 -422.500 -1703.335 -1224.335 -1211.165 -936.000 -1164.625 -1038.500 -853.400 -1034.200 -822.400 -1214.500 -1421.165 -455.350 -550.450 -601.400 -956.375 -902.000 -1141.800 -720.100 
25186 -0.6667 0.0000 0.0000 0.0000 -1.0000 -1.0000 -771.800 -857.150 -1365.665 -1423.335 -900.000 -960.375 -1123.100 -952.500 -771.800 -857.150 -1365.665 -1423.335 -900.000 -960.375 -1123.100 -952.500 -771.800 -857.150 -1217.000 -1218.835 -1487.665 -1333.875 -983.125 -1122.500 -1076.500 -1172.700 -1039.600 -1365.665 -1423.335 -709.500 -597.200 -761.750 -900.000 -960.375 -1123.100 -952.500 
25187 -0.6667 0.0000 0.0000 0.0000 -1.0000 -0.6667 -368.000 -361.000 -1200.000 -1200.000 -900.000 -900.000 -736.300 -720.000 -368.000 -361.000 -1200.000 -1200.000 -900.000 -900.000 -736.300 -720.000 -368.000 -361.000 -1202.000 -1508.500 -1503.500 -1125.750 -1341.250 -1124.250 -900.100 -733.200 -742.600 -1200.000 -1200.000 -362.800 -452.900 -719.100 -900.000 -900.000 -736.300 -720.000 
25188 -0.6667 0.0000 0.0000 0.0000 -1.0000 -0.3333 -540.050 -360.000 -1200.000 -1200.000 -900.000 -900.000 -733.400 -720.000 -540.050 -360.000 -1200.000 -1200.000 -900.000 -900.000 -733.400 -720.000 -540.050 -360.000 -1202.665 -1215.165 -1800.835 -900.000 -904.250 -1160.500 -899.000 -1077.700 -1441.200 -1200.000 -1200.000 -449.900 -540.400 -718.950 -900.000 -900.000 -733.400 -720.000 
25189 -0.6667 0.0000 0.0000 0.0000 -1.0000 0.0000 -629.100 -360.000 -1200.000 -1200.000 -900.000 -900.000 -741.200 -720.000 -629.100 -360.000 -1200.000 -1200.000 -900.000 -900.000 -741.200 -720.000 -629.100 -360.000 -1200.000 -1798.835 -2098.165 -900.000 -1124.750 -1568.875 -898.800 -900.000 -1354.100 -1200.000 -1200.000 -449.900 -539.700 -719.450 -900.000 -900.000 -741.200 -720.000 
25190 -0.6667 0.0000 0.0000 0.0000 -1.0000 0.3333 -629.650 -360.000 -1200.000 -1218.665 -900.000 -900.000 -1028.300 -720.000 -629.650 -360.000 -1200.000 -1218.665 -900.000 -900.000 -1028.300 -720.000 -629.650 -360.000 -1200.000 -1798.665 -2326.665 -900.000 -1124.750 -1921.500 -722.000 -899.500 -1196.300 -1200.000 -1218.665 -449.900 -360.000 -630.000 -900.000 -900.000 -1028.300 -720.000 
25191 -0.6667 0.0000 0.0000 0.0000 -1.0000 0.6667 -629.450 -360.000 -1200.000 -1266.165 -900.000 -900.000 -955.600 -720.000 -629.450 -360.000 -1200.000 -1266.165 -900.000 -900.000 -955.600 -720.000 -629.450 -360.000 -1200.000 -1501.835 -2100.835 -900.000 -902.500 -1737.750 -720.000 -788.000 -1216.600 -1200.000 -1266.165 -449.900 -360.000 -567.450 -900.000 -900.000 -955.600 -720.000 
