0, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -7343845.000
1, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -0.7778, -6425245.000
2, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -0.5556, -6363642.500
3, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -0.3333, -6431950.000
4, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -0.1111, -7054427.500
5, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 0.1111, -6804992.500
6, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 0.3333, -6828602.500
7, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 0.5556, -7178420.000
8, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 0.7778, -6769435.000
9, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 1.0000, -6706947.500
10, -1.0000, -1.0000, -1.0000, -1.0000, -0.7778, -1.0000, -6803970.000
11, -1.0000, -1.0000, -1.0000, -1.0000, -0.7778, -0.7778, -7480305.000
12, -1.0000, -1.0000, -1.0000, -1.0000, -0.7778, -0.5556, -6513640.000
13, -1.0000, -1.0000, -1.0000, -1.0000, -0.7778, -0.3333, -5621555.000
14, -1.0000, -1.0000, -1.0000, -1.0000, -0.7778, -0.1111, -6559760.000
15, -1.0000, -1.0000, -1.0000, -1.0000, -0.7778, 0.1111, -6104117.500
16, -1.0000, -1.0000, -1.0000, -1.0000, -0.7778, 0.3333, -6766712.500
17, -1.0000, -1.0000, -1.0000, -1.0000, -0.7778, 0.5556, -6533192.500
18, -1.0000, -1.0000, -1.0000, -1.0000, -0.7778, 0.7778, -6358632.500
19, -1.0000, -1.0000, -1.0000, -1.0000, -0.7778, 1.0000, -6500337.500
20, -1.0000, -1.0000, -1.0000, -1.0000, -0.5556, -1.0000, -6522555.000
21, -1.0000, -1.0000, -1.0000, -1.0000, -0.5556, -0.7778, -6876477.500
22, -1.0000, -1.0000, -1.0000, -1.0000, -0.5556, -0.5556, -7442465.000
23, -1.0000, -1.0000, -1.0000, -1.0000, -0.5556, -0.3333, -6927640.000
24, -1.0000, -1.0000, -1.0000, -1.0000, -0.5556, -0.1111, -7281047.500
25, -1.0000, -1.0000, -1.0000, -1.0000, -0.5556, 0.1111, -6403432.500
26, -1.0000, -1.0000, -1.0000, -1.0000, -0.5556, 0.3333, -6165500.000
27, -1.0000, -1.0000, -1.0000, -1.0000, -0.5556, 0.5556, -6182152.500
28, -1.0000, -1.0000, -1.0000, -1.0000, -0.5556, 0.7778, -6614532.500
29, -1.0000, -1.0000, -1.0000, -1.0000, -0.5556, 1.0000, -6954782.500
30, -1.0000, -1.0000, -1.0000, -1.0000, -0.3333, -1.0000, -7018992.500
31, -1.0000, -1.0000, -1.0000, -1.0000, -0.3333, -0.7778, -7627280.000
32, -1.0000, -1.0000, -1.0000, -1.0000, -0.3333, -0.5556, -7145855.000
33, -1.0000, -1.0000, -1.0000, -1.0000, -0.3333, -0.3333, -7184687.500
34, -1.0000, -1.0000, -1.0000, -1.0000, -0.3333, -0.1111, -6802285.000
35, -1.0000, -1.0000, -1.0000, -1.0000, -0.3333, 0.1111, -6630222.500
36, -1.0000, -1.0000, -1.0000, -1.0000, -0.3333, 0.3333, -7313300.000
37, -1.0000, -1.0000, -1.0000, -1.0000, -0.3333, 0.5556, -7397822.500
38, -1.0000, -1.0000, -1.0000, -1.0000, -0.3333, 0.7778, -6449177.500
39, -1.0000, -1.0000, -1.0000, -1.0000, -0.3333, 1.0000, -6316162.500
40, -1.0000, -1.0000, -1.0000, -1.0000, -0.1111, -1.0000, -6369505.000
41, -1.0000, -1.0000, -1.0000, -1.0000, -0.1111, -0.7778, -6129657.500
42, -1.0000, -1.0000, -1.0000, -1.0000, -0.1111, -0.5556, -6346375.000
43, -1.0000, -1.0000, -1.0000, -1.0000, -0.1111, -0.3333, -6057752.500
44, -1.0000, -1.0000, -1.0000, -1.0000, -0.1111, -0.1111, -6703670.000
45, -1.0000, -1.0000, -1.0000, -1.0000, -0.1111, 0.1111, -7198220.000
46, -1.0000, -1.0000, -1.0000, -1.0000, -0.1111, 0.3333, -6686070.000
47, -1.0000, -1.0000, -1.0000, -1.0000, -0.1111, 0.5556, -7017742.500
48, -1.0000, -1.0000, -1.0000, -1.0000, -0.1111, 0.7778, -6858202.500
49, -1.0000, -1.0000, -1.0000, -1.0000, -0.1111, 1.0000, -6577902.500
