100, -1.0000, -1.0000, -1.0000, -0.7778, -1.0000, -1.0000, 939236.969
101, -1.0000, -1.0000, -1.0000, -0.7778, -1.0000, -0.7778, 299687.050
102, -1.0000, -1.0000, -1.0000, -0.7778, -1.0000, -0.5556, 267565.369
103, -1.0000, -1.0000, -1.0000, -0.7778, -1.0000, -0.3333, 226885.879
104, -1.0000, -1.0000, -1.0000, -0.7778, -1.0000, -0.1111, 222658.352
105, -1.0000, -1.0000, -1.0000, -0.7778, -1.0000, 0.1111, 220798.610
106, -1.0000, -1.0000, -1.0000, -0.7778, -1.0000, 0.3333, 194350.878
107, -1.0000, -1.0000, -1.0000, -0.7778, -1.0000, 0.5556, 171463.334
108, -1.0000, -1.0000, -1.0000, -0.7778, -1.0000, 0.7778, 180759.742
109, -1.0000, -1.0000, -1.0000, -0.7778, -1.0000, 1.0000, 157592.734
110, -1.0000, -1.0000, -1.0000, -0.7778, -0.7778, -1.0000, 890136.281
111, -1.0000, -1.0000, -1.0000, -0.7778, -0.7778, -0.7778, 898925.531
112, -1.0000, -1.0000, -1.0000, -0.7778, -0.7778, -0.5556, 300229.259
113, -1.0000, -1.0000, -1.0000, -0.7778, -0.7778, -0.3333, 273136.478
114, -1.0000, -1.0000, -1.0000, -0.7778, -0.7778, -0.1111, 254214.866
115, -1.0000, -1.0000, -1.0000, -0.7778, -0.7778, 0.1111, 230503.719
116, -1.0000, -1.0000, -1.0000, -0.7778, -0.7778, 0.3333, 227829.799
117, -1.0000, -1.0000, -1.0000, -0.7778, -0.7778, 0.5556, 212238.744
118, -1.0000, -1.0000, -1.0000, -0.7778, -0.7778, 0.7778, 191692.316
119, -1.0000, -1.0000, -1.0000, -0.7778, -0.7778, 1.0000, 151735.867
120, -1.0000, -1.0000, -1.0000, -0.7778, -0.5556, -1.0000, 798026.741
121, -1.0000, -1.0000, -1.0000, -0.7778, -0.5556, -0.7778, 833219.100
122, -1.0000, -1.0000, -1.0000, -0.7778, -0.5556, -0.5556, 908105.178
123, -1.0000, -1.0000, -1.0000, -0.7778, -0.5556, -0.3333, 273946.428
124, -1.0000, -1.0000, -1.0000, -0.7778, -0.5556, -0.1111, 267007.728
125, -1.0000, -1.0000, -1.0000, -0.7778, -0.5556, 0.1111, 254235.788
126, -1.0000, -1.0000, -1.0000, -0.7778, -0.5556, 0.3333, 226531.080
127, -1.0000, -1.0000, -1.0000, -0.7778, -0.5556, 0.5556, 233385.956
128, -1.0000, -1.0000, -1.0000, -0.7778, -0.5556, 0.7778, 193701.991
129, -1.0000, -1.0000, -1.0000, -0.7778, -0.5556, 1.0000, 194325.653
130, -1.0000, -1.0000, -1.0000, -0.7778, -0.3333, -1.0000, 775919.698
131, -1.0000, -1.0000, -1.0000, -0.7778, -0.3333, -0.7778, 806517.791
132, -1.0000, -1.0000, -1.0000, -0.7778, -0.3333, -0.5556, 837065.794
133, -1.0000, -1.0000, -1.0000, -0.7778, -0.3333, -0.3333, 822610.450
134, -1.0000, -1.0000, -1.0000, -0.7778, -0.3333, -0.1111, 267627.550
135, -1.0000, -1.0000, -1.0000, -0.7778, -0.3333, 0.1111, 269630.469
136, -1.0000, -1.0000, -1.0000, -0.7778, -0.3333, 0.3333, 252355.994
137, -1.0000, -1.0000, -1.0000, -0.7778, -0.3333, 0.5556, 207408.231
138, -1.0000, -1.0000, -1.0000, -0.7778, -0.3333, 0.7778, 190049.325
