- - - - - - - experiments/1_class/10_in_clusters.argos experiments/1_class/10_in_lines.argos experiments/1_class/3_in_clusters.argos experiments/1_class/3_in_lines.argos experiments/1_class/4_in_clusters.argos experiments/1_class/4_in_lines.argos experiments/1_class/5_in_clusters.argos experiments/1_class/5_in_lines.argos experiments/2_class/10_in_clusters.argos experiments/2_class/10_in_lines.argos experiments/2_class/3_in_clusters.argos experiments/2_class/3_in_lines.argos experiments/2_class/4_in_clusters.argos experiments/2_class/4_in_lines.argos experiments/2_class/5_in_clusters.argos experiments/2_class/5_in_lines.argos experiments/4_class/10_in_clusters.argos experiments/4_class/10_in_lines.argos experiments/4_class/12_uniform_0.05_density.argos experiments/4_class/12_uniform_0.10_density.argos experiments/4_class/12_uniform_0.20_density.argos experiments/4_class/16_uniform_0.05_density.argos experiments/4_class/16_uniform_0.10_density.argos experiments/4_class/16_uniform_0.20_density.argos experiments/4_class/20_uniform_0.05_density.argos experiments/4_class/20_uniform_0.10_density.argos experiments/4_class/20_uniform_0.20_density.argos experiments/4_class/3_in_clusters.argos experiments/4_class/3_in_lines.argos experiments/4_class/40_uniform_0.05_density.argos experiments/4_class/40_uniform_0.10_density.argos experiments/4_class/40_uniform_0.20_density.argos experiments/4_class/4_in_clusters.argos experiments/4_class/4_in_lines.argos experiments/4_class/5_in_clusters.argos experiments/4_class/5_in_lines.argos 
49577 -0.3333 1.0000 0.3333 0.0000 0.6667 0.0000 -537.000 -360.000 -1200.000 -1200.000 -926.625 -900.000 -732.400 -720.000 -537.000 -360.000 -1200.000 -1200.000 -926.625 -900.000 -732.400 -720.000 -537.000 -360.000 -1428.500 -1233.500 -1488.835 -1287.125 -947.125 -1173.250 -748.400 -870.500 -1167.300 -1200.000 -1200.000 -535.750 -395.700 -503.400 -926.625 -900.000 -732.400 -720.000 
49578 -0.3333 1.0000 0.3333 0.0000 0.6667 0.3333 -416.850 -360.750 -1200.000 -1200.000 -900.000 -1048.750 -830.900 -720.000 -416.850 -360.750 -1200.000 -1200.000 -900.000 -1048.750 -830.900 -720.000 -416.850 -360.750 -1400.665 -1244.500 -1648.500 -947.375 -922.625 -1373.125 -799.400 -1044.200 -1161.100 -1200.000 -1200.000 -393.850 -1152.150 -421.500 -900.000 -1048.750 -830.900 -720.000 
49579 -0.3333 1.0000 0.3333 0.0000 0.6667 0.6667 -558.100 -592.350 -1207.665 -1427.835 -1550.875 -1220.625 -1209.900 -722.600 -558.100 -592.350 -1207.665 -1427.835 -1550.875 -1220.625 -1209.900 -722.600 -558.100 -592.350 -1226.000 -1512.335 -1698.335 -1107.875 -1121.750 -1254.375 -1383.600 -744.500 -1153.900 -1207.665 -1427.835 -596.050 -572.000 -782.800 -1550.875 -1220.625 -1209.900 -722.600 
49580 -0.3333 1.0000 0.3333 0.0000 0.6667 1.0000 -2404.800 -1899.900 -2506.335 -2227.835 -2352.375 -2554.625 -2115.100 -1695.500 -2404.800 -1899.900 -2506.335 -2227.835 -2352.375 -2554.625 -2115.100 -1695.500 -2404.800 -1899.900 -2873.000 -3115.000 -3430.665 -2861.125 -3051.875 -3019.875 -3158.900 -2919.000 -2546.700 -2506.335 -2227.835 -2202.650 -1754.700 -2147.600 -2352.375 -2554.625 -2115.100 -1695.500 
49581 -0.3333 1.0000 0.3333 0.0000 1.0000 -1.0000 -687.900 -387.400 -1200.000 -1215.000 -900.000 -900.000 -823.300 -720.000 -687.900 -387.400 -1200.000 -1215.000 -900.000 -900.000 -823.300 -720.000 -687.900 -387.400 -1200.000 -1229.335 -1540.165 -1131.375 -1186.875 -1829.000 -720.000 -868.200 -1247.400 -1200.000 -1215.000 -594.400 -554.600 -725.400 -900.000 -900.000 -823.300 -720.000 
49582 -0.3333 1.0000 0.3333 0.0000 1.0000 -0.6667 -421.050 -403.550 -1200.000 -1200.000 -900.000 -946.000 -721.500 -720.000 -421.050 -403.550 -1200.000 -1200.000 -900.000 -946.000 -721.500 -720.000 -421.050 -403.550 -1200.000 -1321.665 -1484.835 -1187.250 -1156.625 -1290.500 -757.700 -783.100 -1339.500 -1200.000 -1200.000 -527.000 -467.250 -490.350 -900.000 -946.000 -721.500 -720.000 
49583 -0.3333 1.0000 0.3333 0.0000 1.0000 -0.3333 -520.650 -365.450 -1200.000 -1200.000 -903.750 -972.375 -720.100 -720.000 -520.650 -365.450 -1200.000 -1200.000 -903.750 -972.375 -720.100 -720.000 -520.650 -365.450 -1200.000 -1232.665 -1224.500 -1205.375 -1080.875 -1012.625 -720.000 -735.600 -1329.800 -1200.000 -1200.000 -555.300 -516.350 -459.550 -903.750 -972.375 -720.100 -720.000 
49584 -0.3333 1.0000 0.3333 0.0000 1.0000 0.0000 -363.350 -360.000 -1200.000 -1200.000 -900.000 -900.000 -720.100 -720.000 -363.350 -360.000 -1200.000 -1200.000 -900.000 -900.000 -720.100 -720.000 -363.350 -360.000 -1382.665 -1230.000 -1233.165 -1002.750 -931.000 -964.375 -723.800 -832.600 -891.500 -1200.000 -1200.000 -461.050 -460.200 -420.750 -900.000 -900.000 -720.100 -720.000 
49585 -0.3333 1.0000 0.3333 0.0000 1.0000 0.3333 -767.250 -361.300 -1200.000 -1200.000 -919.375 -901.375 -723.600 -720.000 -767.250 -361.300 -1200.000 -1200.000 -919.375 -901.375 -723.600 -720.000 -767.250 -361.300 -1200.000 -1265.665 -1474.665 -929.125 -937.500 -1143.375 -749.600 -734.100 -900.400 -1200.000 -1200.000 -418.050 -464.900 -399.500 -919.375 -901.375 -723.600 -720.000 
49586 -0.3333 1.0000 0.3333 0.0000 1.0000 0.6667 -379.600 -831.400 -1200.000 -1313.000 -973.500 -1481.875 -1336.300 -720.000 -379.600 -831.400 -1200.000 -1313.000 -973.500 -1481.875 -1336.300 -720.000 -379.600 -831.400 -1473.835 -1225.665 -1739.000 -954.875 -913.750 -1354.875 -741.200 -738.700 -1579.000 -1200.000 -1313.000 -373.350 -464.950 -467.950 -973.500 -1481.875 -1336.300 -720.000 
49587 -0.3333 1.0000 0.3333 0.0000 1.0000 1.0000 -567.750 -666.650 -1702.835 -1435.500 -1511.750 -1283.000 -1075.000 -792.500 -567.750 -666.650 -1702.835 -1435.500 -1511.750 -1283.000 -1075.000 -792.500 -567.750 -666.650 -1743.335 -1399.835 -1234.335 -958.625 -1230.625 -1312.125 -1095.200 -1235.400 -1367.000 -1702.835 -1435.500 -582.350 -683.900 -912.950 -1511.750 -1283.000 -1075.000 -792.500 
49588 -0.3333 1.0000 0.3333 0.3333 -1.0000 -1.0000 -1049.800 -1163.400 -2363.165 -1882.335 -1664.000 -2525.125 -1873.400 -1435.100 -1049.800 -1163.400 -2363.165 -1882.335 -1664.000 -2525.125 -1873.400 -1435.100 -1049.800 -1163.400 -2018.835 -2807.000 -2887.000 -1614.250 -1921.375 -2039.500 -1531.500 -1820.000 -1756.800 -2363.165 -1882.335 -1031.900 -1001.750 -1030.700 -1664.000 -2525.125 -1873.400 -1435.100 
49589 -0.3333 1.0000 0.3333 0.3333 -1.0000 -0.6667 -1495.200 -1182.800 -2688.665 -2965.165 -2370.625 -2511.625 -1874.100 -2083.700 -1495.200 -1182.800 -2688.665 -2965.165 -2370.625 -2511.625 -1874.100 -2083.700 -1495.200 -1182.800 -3102.000 -3368.335 -3407.165 -2600.375 -2866.125 -2881.125 -1959.100 -2721.800 -2287.600 -2688.665 -2965.165 -1414.450 -1273.450 -1891.850 -2370.625 -2511.625 -1874.100 -2083.700 
49590 -0.3333 1.0000 0.3333 0.3333 -1.0000 -0.3333 -1406.150 -1089.000 -2869.165 -2821.000 -2052.375 -2955.625 -2201.900 -2085.300 -1406.150 -1089.000 -2869.165 -2821.000 -2052.375 -2955.625 -2201.900 -2085.300 -1406.150 -1089.000 -3347.335 -3374.165 -3390.665 -2174.250 -2602.500 -2091.750 -2515.300 -3011.200 -2260.000 -2869.165 -2821.000 -1459.500 -1533.750 -1753.850 -2052.375 -2955.625 -2201.900 -2085.300 
49591 -0.3333 1.0000 0.3333 0.3333 -1.0000 0.0000 -1383.450 -1427.550 -2838.500 -2876.000 -2411.875 -2608.750 -2324.200 -2082.900 -1383.450 -1427.550 -2838.500 -2876.000 -2411.875 -2608.750 -2324.200 -2082.900 -1383.450 -1427.550 -3428.335 -3371.000 -3401.500 -2084.125 -2955.750 -2488.125 -2567.900 -2738.400 -2795.400 -2838.500 -2876.000 -1526.350 -1633.800 -1580.150 -2411.875 -2608.750 -2324.200 -2082.900 
49592 -0.3333 1.0000 0.3333 0.3333 -1.0000 0.3333 -1093.700 -1098.250 -2870.835 -2945.835 -2063.250 -2611.500 -2145.400 -1948.300 -1093.700 -1098.250 -2870.835 -2945.835 -2063.250 -2611.500 -2145.400 -1948.300 -1093.700 -1098.250 -3421.165 -3403.165 -3402.500 -2609.500 -3345.000 -3386.000 -2759.600 -2337.100 -2465.600 -2870.835 -2945.835 -1694.000 -1507.600 -1497.600 -2063.250 -2611.500 -2145.400 -1948.300 
49593 -0.3333 1.0000 0.3333 0.3333 -1.0000 0.6667 -1258.650 -1201.900 -3064.165 -3017.835 -2677.750 -2614.625 -2403.900 -1813.800 -1258.650 -1201.900 -3064.165 -3017.835 -2677.750 -2614.625 -2403.900 -1813.800 -1258.650 -1201.900 -3402.165 -3386.835 -3400.665 -2153.125 -2965.625 -2755.250 -2471.600 -2323.100 -2459.000 -3064.165 -3017.835 -1581.000 -1730.050 -1450.200 -2677.750 -2614.625 -2403.900 -1813.800 
49594 -0.3333 1.0000 0.3333 0.3333 -1.0000 1.0000 -1266.300 -1328.150 -2849.500 -3127.665 -2115.875 -2610.375 -2603.700 -1753.900 -1266.300 -1328.150 -2849.500 -3127.665 -2115.875 -2610.375 -2603.700 -1753.900 -1266.300 -1328.150 -3442.500 -3400.165 -3430.835 -2515.875 -2980.500 -2579.625 -1929.200 -2318.100 -2731.700 -2849.500 -3127.665 -1978.700 -1530.450 -1348.500 -2115.875 -2610.375 -2603.700 -1753.900 
49595 -0.3333 1.0000 0.3333 0.3333 -0.6667 -1.0000 -1186.550 -1238.650 -1729.335 -2233.335 -1647.625 -2031.125 -1894.600 -1349.700 -1186.550 -1238.650 -1729.335 -2233.335 -1647.625 -2031.125 -1894.600 -1349.700 -1186.550 -1238.650 -2959.835 -2770.335 -2507.000 -1883.625 -2151.125 -2024.000 -1416.100 -1332.400 -1833.100 -1729.335 -2233.335 -1035.400 -1109.350 -1155.900 -1647.625 -2031.125 -1894.600 -1349.700 
49596 -0.3333 1.0000 0.3333 0.3333 -0.6667 -0.6667 -1110.250 -954.050 -2132.835 -1665.665 -1512.500 -1837.500 -1259.900 -1406.600 -1110.250 -954.050 -2132.835 -1665.665 -1512.500 -1837.500 -1259.900 -1406.600 -1110.250 -954.050 -2611.000 -2874.335 -2237.835 -1874.750 -2050.875 -1582.250 -1733.700 -2063.200 -1914.100 -2132.835 -1665.665 -1534.200 -1123.750 -1261.800 -1512.500 -1837.500 -1259.900 -1406.600 
49597 -0.3333 1.0000 0.3333 0.3333 -0.6667 -0.3333 -1698.700 -1144.350 -2809.665 -2776.165 -2269.500 -2939.375 -2363.200 -1808.500 -1698.700 -1144.350 -2809.665 -2776.165 -2269.500 -2939.375 -2363.200 -1808.500 -1698.700 -1144.350 -3366.835 -3213.335 -3092.665 -1954.375 -3048.750 -2473.750 -2723.100 -2634.800 -2840.500 -2809.665 -2776.165 -1455.000 -1560.950 -1643.550 -2269.500 -2939.375 -2363.200 -1808.500 
49598 -0.3333 1.0000 0.3333 0.3333 -0.6667 0.0000 -1489.000 -1314.950 -2822.335 -2990.335 -1749.000 -2897.625 -2134.600 -1852.900 -1489.000 -1314.950 -2822.335 -2990.335 -1749.000 -2897.625 -2134.600 -1852.900 -1489.000 -1314.950 -3365.335 -3365.165 -3433.000 -2009.125 -2218.375 -2826.000 -2227.500 -2917.000 -2180.800 -2822.335 -2990.335 -1583.600 -1412.150 -1548.800 -1749.000 -2897.625 -2134.600 -1852.900 
49599 -0.3333 1.0000 0.3333 0.3333 -0.6667 0.3333 -1244.700 -1394.550 -2911.165 -3026.665 -2419.250 -2611.375 -2653.200 -1920.200 -1244.700 -1394.550 -2911.165 -3026.665 -2419.250 -2611.375 -2653.200 -1920.200 -1244.700 -1394.550 -3436.835 -3368.000 -3448.835 -1958.000 -3009.500 -2573.875 -2316.300 -2265.600 -2107.600 -2911.165 -3026.665 -1612.900 -1723.200 -1367.600 -2419.250 -2611.375 -2653.200 -1920.200 
49600 -0.3333 1.0000 0.3333 0.3333 -0.6667 0.6667 -1254.450 -1251.300 -3116.500 -3079.665 -2716.000 -2617.625 -2548.100 -2054.400 -1254.450 -1251.300 -3116.500 -3079.665 -2716.000 -2617.625 -2548.100 -2054.400 -1254.450 -1251.300 -3446.665 -3365.000 -3338.835 -2493.125 -2727.250 -2927.000 -2484.300 -2303.000 -2397.500 -3116.500 -3079.665 -1492.050 -1452.250 -1401.300 -2716.000 -2617.625 -2548.100 -2054.400 
49601 -0.3333 1.0000 0.3333 0.3333 -0.6667 1.0000 -1214.250 -1446.050 -3050.835 -3063.500 -2067.000 -2673.125 -2355.700 -1884.600 -1214.250 -1446.050 -3050.835 -3063.500 -2067.000 -2673.125 -2355.700 -1884.600 -1214.250 -1446.050 -3359.500 -3499.665 -3453.835 -2003.250 -2894.375 -2322.000 -2354.000 -2290.800 -2410.600 -3050.835 -3063.500 -1850.350 -1708.850 -1573.450 -2067.000 -2673.125 -2355.700 -1884.600 
49602 -0.3333 1.0000 0.3333 0.3333 -0.3333 -1.0000 -1148.050 -1007.350 -1724.500 -1864.835 -1609.375 -1873.750 -1414.800 -1656.700 -1148.050 -1007.350 -1724.500 -1864.835 -1609.375 -1873.750 -1414.800 -1656.700 -1148.050 -1007.350 -2229.665 -2416.665 -2598.500 -1764.750 -1869.000 -2364.375 -1470.700 -1845.300 -1934.900 -1724.500 -1864.835 -1099.800 -1139.700 -1133.250 -1609.375 -1873.750 -1414.800 -1656.700 
49603 -0.3333 1.0000 0.3333 0.3333 -0.3333 -0.6667 -1114.450 -922.400 -1535.335 -1760.835 -1572.000 -1632.625 -1498.900 -1398.600 -1114.450 -922.400 -1535.335 -1760.835 -1572.000 -1632.625 -1498.900 -1398.600 -1114.450 -922.400 -2614.665 -2148.335 -2346.500 -2260.250 -1835.750 -1957.125 -1640.000 -1810.300 -2106.600 -1535.335 -1760.835 -1088.100 -1017.950 -1112.600 -1572.000 -1632.625 -1498.900 -1398.600 
49604 -0.3333 1.0000 0.3333 0.3333 -0.3333 -0.3333 -1181.850 -945.650 -2236.665 -1962.500 -1566.750 -2013.500 -1721.700 -1080.300 -1181.850 -945.650 -2236.665 -1962.500 -1566.750 -2013.500 -1721.700 -1080.300 -1181.850 -945.650 -2234.665 -2496.500 -2339.165 -1672.500 -2215.750 -2608.125 -1436.000 -1501.100 -1715.400 -2236.665 -1962.500 -1042.300 -925.950 -950.000 -1566.750 -2013.500 -1721.700 -1080.300 
49605 -0.3333 1.0000 0.3333 0.3333 -0.3333 0.0000 -1193.150 -1408.500 -2880.000 -3134.335 -2195.750 -2591.000 -2026.400 -1807.500 -1193.150 -1408.500 -2880.000 -3134.335 -2195.750 -2591.000 -2026.400 -1807.500 -1193.150 -1408.500 -3353.835 -3332.835 -3324.000 -2133.750 -2566.375 -2054.750 -2041.300 -2500.800 -2764.000 -2880.000 -3134.335 -1452.500 -1608.200 -1350.550 -2195.750 -2591.000 -2026.400 -1807.500 
49606 -0.3333 1.0000 0.3333 0.3333 -0.3333 0.3333 -1304.700 -1338.050 -3026.335 -2937.165 -2375.250 -2903.750 -2213.500 -2196.800 -1304.700 -1338.050 -3026.335 -2937.165 -2375.250 -2903.750 -2213.500 -2196.800 -1304.700 -1338.050 -3404.500 -3403.665 -3230.500 -1819.750 -2207.625 -2723.750 -2177.600 -2355.000 -2743.000 -3026.335 -2937.165 -1546.650 -1524.650 -1979.550 -2375.250 -2903.750 -2213.500 -2196.800 
49607 -0.3333 1.0000 0.3333 0.3333 -0.3333 0.6667 -1454.950 -1683.000 -3051.665 -2941.165 -2107.500 -2929.875 -2273.800 -2000.500 -1454.950 -1683.000 -3051.665 -2941.165 -2107.500 -2929.875 -2273.800 -2000.500 -1454.950 -1683.000 -3434.165 -3326.165 -3194.665 -1824.750 -2325.250 -3226.625 -2039.900 -2142.700 -2735.000 -3051.665 -2941.165 -1634.900 -1697.450 -1603.350 -2107.500 -2929.875 -2273.800 -2000.500 
49608 -0.3333 1.0000 0.3333 0.3333 -0.3333 1.0000 -1115.850 -1388.100 -3076.665 -3187.000 -2119.750 -2575.375 -2485.800 -2424.300 -1115.850 -1388.100 -3076.665 -3187.000 -2119.750 -2575.375 -2485.800 -2424.300 -1115.850 -1388.100 -3436.500 -3322.335 -3217.500 -2154.875 -2885.750 -3309.750 -2179.300 -2558.500 -2847.800 -3076.665 -3187.000 -1708.450 -1400.700 -1332.900 -2119.750 -2575.375 -2485.800 -2424.300 
49609 -0.3333 1.0000 0.3333 0.3333 0.0000 -1.0000 -956.100 -1021.900 -1917.665 -1386.165 -1663.750 -1989.625 -1589.700 -1287.800 -956.100 -1021.900 -1917.665 -1386.165 -1663.750 -1989.625 -1589.700 -1287.800 -956.100 -1021.900 -2296.665 -2074.000 -1901.000 -1822.500 -2544.375 -2116.500 -1616.900 -1524.700 -2245.400 -1917.665 -1386.165 -1302.500 -1047.100 -1399.750 -1663.750 -1989.625 -1589.700 -1287.800 
49610 -0.3333 1.0000 0.3333 0.3333 0.0000 -0.6667 -1097.950 -805.300 -1588.500 -1594.835 -1347.500 -1925.750 -1527.600 -1349.500 -1097.950 -805.300 -1588.500 -1594.835 -1347.500 -1925.750 -1527.600 -1349.500 -1097.950 -805.300 -2184.500 -2156.335 -2612.165 -2219.000 -1775.375 -2257.625 -2358.000 -1671.800 -1586.900 -1588.500 -1594.835 -924.300 -1276.800 -1168.950 -1347.500 -1925.750 -1527.600 -1349.500 
49611 -0.3333 1.0000 0.3333 0.3333 0.0000 -0.3333 -963.800 -817.750 -1659.665 -1226.500 -1619.875 -2011.250 -1506.900 -1323.400 -963.800 -817.750 -1659.665 -1226.500 -1619.875 -2011.250 -1506.900 -1323.400 -963.800 -817.750 -2572.000 -2151.500 -2378.835 -2042.500 -1741.875 -2433.375 -1207.000 -2050.500 -1963.800 -1659.665 -1226.500 -1081.500 -1214.000 -1208.550 -1619.875 -2011.250 -1506.900 -1323.400 
49612 -0.3333 1.0000 0.3333 0.3333 0.0000 0.0000 -631.350 -827.900 -1626.165 -1200.000 -1104.125 -1777.625 -1193.800 -1177.300 -631.350 -827.900 -1626.165 -1200.000 -1104.125 -1777.625 -1193.800 -1177.300 -631.350 -827.900 -2367.000 -2522.000 -2712.335 -2334.750 -2147.750 -2456.250 -1726.100 -1431.100 -1778.200 -1626.165 -1200.000 -701.650 -1044.350 -958.100 -1104.125 -1777.625 -1193.800 -1177.300 
49613 -0.3333 1.0000 0.3333 0.3333 0.0000 0.3333 -1558.850 -1439.250 -3020.835 -3161.335 -2099.625 -2864.625 -2228.500 -2055.900 -1558.850 -1439.250 -3020.835 -3161.335 -2099.625 -2864.625 -2228.500 -2055.900 -1558.850 -1439.250 -3366.000 -3326.500 -3366.335 -2132.625 -2569.500 -2821.625 -2325.600 -2545.000 -2587.700 -3020.835 -3161.335 -1704.550 -1493.600 -1260.600 -2099.625 -2864.625 -2228.500 -2055.900 
49614 -0.3333 1.0000 0.3333 0.3333 0.0000 0.6667 -1467.450 -1114.800 -3076.000 -3258.665 -2440.875 -2883.250 -2342.700 -2256.800 -1467.450 -1114.800 -3076.000 -3258.665 -2440.875 -2883.250 -2342.700 -2256.800 -1467.450 -1114.800 -3355.665 -3358.835 -3348.835 -2051.000 -2260.625 -2618.375 -2324.000 -2293.600 -2411.800 -3076.000 -3258.665 -1313.200 -1581.000 -1654.300 -2440.875 -2883.250 -2342.700 -2256.800 
49615 -0.3333 1.0000 0.3333 0.3333 0.0000 1.0000 -1552.700 -1571.750 -2984.500 -3095.665 -2652.125 -2267.875 -2352.300 -2036.400 -1552.700 -1571.750 -2984.500 -3095.665 -2652.125 -2267.875 -2352.300 -2036.400 -1552.700 -1571.750 -3375.500 -3383.665 -3278.000 -2473.250 -3211.250 -2934.375 -2229.500 -2994.200 -2483.300 -2984.500 -3095.665 -1783.350 -1494.900 -1492.650 -2652.125 -2267.875 -2352.300 -2036.400 
49616 -0.3333 1.0000 0.3333 0.3333 0.3333 -1.0000 -1221.950 -1129.650 -1257.000 -1633.000 -1239.625 -2495.250 -1321.100 -1026.200 -1221.950 -1129.650 -1257.000 -1633.000 -1239.625 -2495.250 -1321.100 -1026.200 -1221.950 -1129.650 -2775.835 -2568.335 -2932.000 -1920.750 -2113.375 -2461.750 -2016.300 -1814.700 -1840.500 -1257.000 -1633.000 -983.200 -1090.600 -1128.150 -1239.625 -2495.250 -1321.100 -1026.200 
49617 -0.3333 1.0000 0.3333 0.3333 0.3333 -0.6667 -1014.800 -998.900 -1999.665 -1720.500 -1417.375 -2037.125 -1775.500 -1424.200 -1014.800 -998.900 -1999.665 -1720.500 -1417.375 -2037.125 -1775.500 -1424.200 -1014.800 -998.900 -2497.165 -1857.000 -3344.500 -1759.000 -2221.875 -2257.750 -1771.400 -1745.900 -1946.400 -1999.665 -1720.500 -982.400 -1182.050 -1206.750 -1417.375 -2037.125 -1775.500 -1424.200 
49618 -0.3333 1.0000 0.3333 0.3333 0.3333 -0.3333 -945.450 -958.150 -1863.665 -2007.835 -1469.750 -2409.750 -1634.700 -1449.300 -945.450 -958.150 -1863.665 -2007.835 -1469.750 -2409.750 -1634.700 -1449.300 -945.450 -958.150 -2863.835 -2490.665 -2831.165 -1877.750 -1980.125 -1979.875 -1802.800 -1665.900 -1909.400 -1863.665 -2007.835 -927.300 -1185.200 -1113.050 -1469.750 -2409.750 -1634.700 -1449.300 
49619 -0.3333 1.0000 0.3333 0.3333 0.3333 0.0000 -820.400 -751.100 -1200.000 -1868.165 -1240.250 -1933.625 -1310.500 -1288.100 -820.400 -751.100 -1200.000 -1868.165 -1240.250 -1933.625 -1310.500 -1288.100 -820.400 -751.100 -2340.335 -2194.000 -2618.500 -1793.000 -1755.625 -1621.125 -1448.500 -1539.500 -1766.600 -1200.000 -1868.165 -908.700 -956.150 -1096.900 -1240.250 -1933.625 -1310.500 -1288.100 
49620 -0.3333 1.0000 0.3333 0.3333 0.3333 0.3333 -615.800 -575.400 -1685.335 -1358.500 -2001.625 -1573.000 -1468.600 -1081.100 -615.800 -575.400 -1685.335 -1358.500 -2001.625 -1573.000 -1468.600 -1081.100 -615.800 -575.400 -1583.165 -1980.335 -1961.835 -1341.000 -1333.750 -1519.375 -1181.600 -1915.800 -1403.600 -1685.335 -1358.500 -855.850 -595.100 -812.900 -2001.625 -1573.000 -1468.600 -1081.100 
49621 -0.3333 1.0000 0.3333 0.3333 0.3333 0.6667 -1427.000 -1273.650 -2534.000 -2532.835 -2308.125 -2941.875 -2032.900 -2068.600 -1427.000 -1273.650 -2534.000 -2532.835 -2308.125 -2941.875 -2032.900 -2068.600 -1427.000 -1273.650 -3284.500 -2918.500 -3319.665 -2421.750 -2577.125 -2389.625 -2389.800 -2254.300 -2481.200 -2534.000 -2532.835 -1599.200 -1426.650 -1681.150 -2308.125 -2941.875 -2032.900 -2068.600 
49622 -0.3333 1.0000 0.3333 0.3333 0.3333 1.0000 -1288.600 -1393.900 -3045.000 -2883.165 -2831.625 -2889.875 -1956.900 -2475.100 -1288.600 -1393.900 -3045.000 -2883.165 -2831.625 -2889.875 -1956.900 -2475.100 -1288.600 -1393.900 -3261.165 -3340.000 -3281.665 -2130.375 -2896.625 -3326.125 -2279.700 -2591.500 -2998.000 -3045.000 -2883.165 -1435.450 -1336.350 -1635.600 -2831.625 -2889.875 -1956.900 -2475.100 
49623 -0.3333 1.0000 0.3333 0.3333 0.6667 -1.0000 -1040.750 -999.850 -2033.835 -1778.835 -1688.000 -1942.000 -1721.500 -1574.200 -1040.750 -999.850 -2033.835 -1778.835 -1688.000 -1942.000 -1721.500 -1574.200 -1040.750 -999.850 -2604.500 -2240.335 -3163.000 -2074.500 -2410.500 -2455.500 -1591.200 -1564.000 -2186.600 -2033.835 -1778.835 -942.300 -1039.150 -1152.050 -1688.000 -1942.000 -1721.500 -1574.200 
49624 -0.3333 1.0000 0.3333 0.3333 0.6667 -0.6667 -910.800 -906.000 -1637.500 -1477.335 -1257.750 -1946.625 -1463.000 -1315.500 -910.800 -906.000 -1637.500 -1477.335 -1257.750 -1946.625 -1463.000 -1315.500 -910.800 -906.000 -2720.665 -1982.000 -3211.665 -1357.500 -1966.625 -2022.000 -1485.500 -1421.200 -1778.800 -1637.500 -1477.335 -1150.750 -914.650 -1075.450 -1257.750 -1946.625 -1463.000 -1315.500 
49625 -0.3333 1.0000 0.3333 0.3333 0.6667 -0.3333 -810.850 -739.100 -1421.665 -1488.000 -1254.250 -1908.625 -1342.900 -1162.200 -810.850 -739.100 -1421.665 -1488.000 -1254.250 -1908.625 -1342.900 -1162.200 -810.850 -739.100 -2483.000 -2357.500 -3234.165 -1659.875 -1979.750 -1981.875 -1502.800 -1505.600 -2246.700 -1421.665 -1488.000 -1065.650 -941.700 -1024.250 -1254.250 -1908.625 -1342.900 -1162.200 
49626 -0.3333 1.0000 0.3333 0.3333 0.6667 0.0000 -628.200 -423.150 -1248.665 -1488.165 -957.625 -1327.625 -1031.200 -720.000 -628.200 -423.150 -1248.665 -1488.165 -957.625 -1327.625 -1031.200 -720.000 -628.200 -423.150 -1695.665 -1610.165 -2101.000 -1137.875 -1524.875 -1364.750 -1036.100 -818.600 -1166.600 -1248.665 -1488.165 -567.600 -615.500 -758.950 -957.625 -1327.625 -1031.200 -720.000 
49627 -0.3333 1.0000 0.3333 0.3333 0.6667 0.3333 -615.900 -362.150 -1200.000 -1485.500 -1025.375 -1543.625 -968.700 -720.000 -615.900 -362.150 -1200.000 -1485.500 -1025.375 -1543.625 -968.700 -720.000 -615.900 -362.150 -1749.835 -1716.335 -1544.500 -1111.125 -1275.250 -1731.000 -1265.200 -1011.100 -1344.000 -1200.000 -1485.500 -377.750 -561.450 -399.000 -1025.375 -1543.625 -968.700 -720.000 
49628 -0.3333 1.0000 0.3333 0.3333 0.6667 0.6667 -661.700 -526.850 -1342.500 -1372.500 -1571.875 -1779.250 -908.600 -984.700 -661.700 -526.850 -1342.500 -1372.500 -1571.875 -1779.250 -908.600 -984.700 -661.700 -526.850 -1733.335 -1547.335 -1758.835 -1080.750 -1099.000 -1560.000 -1002.400 -1110.100 -1349.100 -1342.500 -1372.500 -576.800 -656.050 -726.450 -1571.875 -1779.250 -908.600 -984.700 
49629 -0.3333 1.0000 0.3333 0.3333 0.6667 1.0000 -1452.400 -1170.800 -1602.500 -2392.665 -2389.375 -2307.500 -1903.500 -2314.500 -1452.400 -1170.800 -1602.500 -2392.665 -2389.375 -2307.500 -1903.500 -2314.500 -1452.400 -1170.800 -3133.165 -3188.335 -2959.335 -2826.500 -2353.750 -2676.750 -2196.100 -2387.300 -2054.400 -1602.500 -2392.665 -1600.050 -1109.900 -1362.900 -2389.375 -2307.500 -1903.500 -2314.500 
49630 -0.3333 1.0000 0.3333 0.3333 1.0000 -1.0000 -712.700 -863.550 -1425.165 -1739.000 -1224.000 -2035.125 -1436.300 -1285.700 -712.700 -863.550 -1425.165 -1739.000 -1224.000 -2035.125 -1436.300 -1285.700 -712.700 -863.550 -2448.000 -2030.000 -3221.500 -1780.250 -2694.125 -2213.000 -1801.900 -1523.400 -1461.000 -1425.165 -1739.000 -931.200 -1065.400 -1053.550 -1224.000 -2035.125 -1436.300 -1285.700 
