max sensor length (cm),mean cost over 100 trials with config experiments/4_class/40_uniform_0.05_density.argos
50, -1661.3, -1594.8, -1950.6, -1843.6, -1763.6, -1673.1, -1785.3, -1977, -1684.8, -1757.5, -1887.7, -1955.9, -2033.9, -2004, -1986.1, -1757.5, -1455.4, -1777.5, -1658.3, -1581.8, -1775.8, -1902.9, -1866.3, -1785.7, -2068.6, -1566.2, -1828.9, -1515, -1769.6, -1872.1, -1914.8, -1717, -1835.4, -1894.7, -1842, -1541.2, -1934.3, -1971.3, -1903.7, -1712.2, -1865.4, -1867.3, -1724.9, -1749.4, -1910.6, -2021.1, -1880.5, -1667.4, -1814.9, -1799.4, -1827.3, -1538.8, -1578.4, -2006, -1825.3, -1940.5, -1472.4, -1578.9, -2054.7, -1691.9, -1874.1, -1903.5, -1983.5, -1787.7, -1892.5, -1888.5, -2022.2, -1928.1, -1803.7, -1693.8, -1845.3, -1825.5, -1619.3, -1593.5, -1537.4, -1921.1, -1970.3, -1749.8, -1736.2, -1864.3, -1865.4, -1911.6, -1708.8, -1794.5, -1715.3, -1560.4, -2132.3, -1661.3, -1802.1, -1835.8, -2056.2, -1535, -1870.2, -1942.1, -1874, -1742.9, -1839.4, -1583.8, -1858.8, -1818.5
100, -2030.8, -2466.9, -2748.3, -2681.4, -2290.5, -2026.4, -2565.5, -2193.8, -2418.4, -2375.5, -2219.6, -2683.5, -2761.9, -2156.5, -2896.6, -2457, -2320.1, -2737.3, -2439.8, -2408.5, -2780.2, -2614.8, -2417.8, -2604.4, -2467, -2206.4, -2270.3, -2622.4, -2714.6, -2541, -2541.3, -2398.8, -2687.1, -2450.2, -2541.3, -2521, -2390.4, -2550.2, -2392.1, -2153.4, -3089.9, -2627.9, -2404.8, -2788.8, -2377.3, -2794.2, -2668, -2561.8, -2566.2, -2685.7, -2841.9, -2299.3, -2706.8, -2266.9, -2453.8, -2641, -2777.4, -2419.3, -2178, -2223.3, -2835.9, -2037, -2340.6, -2455.7, -2438.7, -2505.7, -2239.7, -2422.7, -2580.9, -2452.3, -2715.4, -2566.9, -2502.9, -2766.4, -2401.5, -2746.8, -2659.5, -2321, -2713.6, -2094, -2618, -2534.7, -2611.9, -2494.1, -2420.3, -2554.1, -2460.9, -2490.1, -2438.9, -2664.6, -2590.5, -2329.8, -2424.2, -2501.5, -2652.1, -2472.1, -2758, -2359.5, -2277.5, -2620
150, -3532.2, -2787.7, -2912.9, -3827.5, -3327, -3136.6, -3443.8, -3003.1, -2997.6, -3431.8, -3694.8, -3510.2, -3515.8, -3397.4, -3369.1, -3249.1, -3219.5, -3217.4, -3732.5, -2953.3, -3177.2, -3593.2, -3412.2, -3698.2, -3528.2, -3442.2, -3456.3, -3221.3, -3269.9, -3236.4, -3469.6, -3285.6, -3348.9, -3704.2, -3546.8, -3578.4, -3491.7, -3493.1, -3481.6, -3660.3, -3479.9, -3310.9, -3246.5, -3719.2, -3309.1, -3278.1, -3320.3, -3004.4, -3424.7, -3509.1, -3340.2, -3090.5, -3017.7, -3656.9, -3636.3, -3454.8, -3000.9, -3775, -3023.1, -3156.9, -3868.4, -3165.6, -3032.3, -3242.2, -3717.2, -3472.8, -2750.5, -3497.2, -3835.7, -2967.8, -2940.7, -3434.5, -3124.5, -3316.5, -3188.1, -3171.3, -3516.7, -3183, -2712.6, -3216.6, -3535.9, -2898, -3024, -3146.8, -2892.1, -3444.7, -2846.5, -3557.1, -4248.9, -3106.8, -3015.7, -3308, -3113.2, -3708.2, -3316.2, -3360.8, -3680.7, -2963.7, -3057.8, -2949.4
200, -3933.5, -3738.2, -3443, -3592.4, -4130.5, -3333.4, -3460.6, -2993.7, -3590.1, -3401.7, -3470.7, -3762.1, -3802.6, -3654.2, -3677.6, -3812.7, -3915.8, -3485, -3384.9, -3641.3, -3607.2, -3634.7, -3842.9, -3660.8, -3459.5, -3969.4, -3495.5, -3914, -3276.1, -3386, -3557.1, -4483.1, -3466.3, -3335.9, -3408.6, -4362.2, -3347.3, -3436.2, -4105.3, -3532.5, -3676.6, -3725.8, -3368.7, -3383.2, -3770.1, -3743.5, -3620.7, -2956.5, -3742.3, -3400, -3336.6, -4059.7, -3360.8, -3525.2, -4002.2, -3852.1, -3672, -3652.6, -3397.3, -3072.7, -3301.9, -3612.6, -3311.3, -4338.3, -3933, -3921.1, -3361.4, -3619.2, -4102.2, -3331.1, -3159.1, -3902.5, -3567.2, -3430.3, -3412.9, -3911, -3420, -4383, -3726.2, -3666.7, -3476.4, -4232.8, -3718.6, -3616.3, -3578.6, -3643.9, -3547.1, -3175.9, -3787.1, -3677.6, -3771.9, -3323.6, -3628.8, -3812.6, -3490.6, -4179.3, -4016.6, -3456.6, -3802.7, -3881
250, -4229.2, -3932.1, -3651.8, -3918.6, -3946.8, -3644.4, -3794.3, -3714.2, -3777, -4279.9, -3884.5, -3874.9, -3813.2, -3961.9, -4061.8, -3808.9, -3903.5, -3693, -3772.6, -3243.2, -4409.4, -3624.4, -3775.6, -3812.4, -3404.5, -4145.3, -4114.3, -3750.5, -3804.1, -3849.9, -4348.8, -3499.4, -4355.8, -3717.3, -4210.9, -3836, -3549, -3815.2, -3904, -3811, -4007.2, -4478.7, -4394.1, -3915.8, -3805.9, -4262, -3768.6, -3770.4, -3465.7, -3484.4, -3731.3, -3957.9, -4230.2, -3792.9, -3689, -3366.2, -4002.8, -4011.7, -3641.9, -3490, -3849.7, -3628.3, -3796.5, -4415.1, -3797.8, -3165.5, -3956.4, -4097.3, -4295.4, -3756.3, -3731.5, -4111.2, -3697.9, -3688.3, -4037.8, -3561.9, -3857.5, -4065.8, -4021.8, -3901.4, -4167.7, -3967.2, -3901.2, -3954.7, -3154.4, -4008.3, -4130, -4165.9, -4541.5, -3831.5, -4111.3, -3940.7, -3671.6, -4343.4, -4032.9, -4215, -3689.8, -3676.9, -3786.6, -3877
300, -3655.4, -4316.2, -3652.7, -3730.2, -3563.2, -3737.9, -3974, -3492.4, -4088.3, -4027.1, -3579.1, -4014.8, -3826.5, -4358, -3531.1, -3553.4, -3361.8, -3705.1, -3572.4, -3742.8, -3694.4, -3721.1, -3882.9, -3550.5, -3947.1, -4074.9, -4020.2, -4052.3, -3550.6, -3605.5, -3678.2, -3723.9, -4186.6, -3940.9, -3612.8, -3994.7, -3855.3, -3498.2, -4017.4, -3852.6, -3810.8, -4585.9, -3713.4, -3880.6, -4032.7, -3823.7, -3608.6, -4200.8, -3964.8, -4041.9, -3640.5, -3500, -3897.7, -3515.6, -3871.7, -3500.9, -4049.6, -3811.8, -3394.2, -3704.9, -3991.6, -4240.5, -3755.1, -4117.4, -3806, -3513.1, -3748.3, -3457.5, -4577.3, -3778.6, -4017.8, -3761.3, -3807.8, -3618.7, -3632.1, -3045.4, -3801.6, -3578.4, -3636.7, -3982.4, -3803, -4365.5, -3790.3, -4005.4, -3419.5, -3444.5, -3897.9, -3812.8, -4023.5, -3458, -3366.8, -4228.9, -4427.5, -4210.8, -3831.3, -4308.3, -3967.8, -4262.1, -4036.2, -3941.6
350, -3655.4, -4316.2, -3652.7, -3730.2, -3563.2, -3737.9, -3974, -3492.4, -4088.3, -4027.1, -3579.1, -4014.8, -3826.5, -4358, -3531.1, -3553.4, -3361.8, -3705.1, -3572.4, -3742.8, -3694.4, -3721.1, -3882.9, -3550.5, -3947.1, -4074.9, -4020.2, -4052.3, -3550.6, -3605.5, -3678.2, -3723.9, -4186.6, -3940.9, -3612.8, -3994.7, -3855.3, -3498.2, -4017.4, -3852.6, -3810.8, -4585.9, -3713.4, -3880.6, -4032.7, -3823.7, -3608.6, -4200.8, -3964.8, -4041.9, -3640.5, -3500, -3897.7, -3515.6, -3871.7, -3500.9, -4049.6, -3811.8, -3394.2, -3704.9, -3991.6, -4240.5, -3755.1, -4117.4, -3806, -3513.1, -3748.3, -3457.5, -4577.3, -3778.6, -4017.8, -3761.3, -3807.8, -3618.7, -3632.1, -3045.4, -3801.6, -3578.4, -3636.7, -3982.4, -3803, -4365.5, -3790.3, -4005.4, -3419.5, -3444.5, -3897.9, -3812.8, -4023.5, -3458, -3366.8, -4228.9, -4427.5, -4210.8, -3831.3, -4308.3, -3967.8, -4262.1, -4036.2, -3941.6
