0,-0.131239,-0.527446
1,-0.131239,-0.527446
2,-0.118993,-0.527751
3,-0.102025,-0.526810
4,-0.085141,-0.524851
5,-0.068395,-0.521934
6,-0.051843,-0.518069
7,-0.035537,-0.513269
8,-0.019531,-0.507549
9,-0.003877,-0.500927
10,0.011376,-0.493425
11,0.015626,-0.491305
12,0.023554,-0.481966
13,0.033477,-0.468170
14,0.042556,-0.453800
15,0.050801,-0.438937
16,0.058188,-0.423628
17,0.064692,-0.407924
18,0.070292,-0.391876
19,0.074970,-0.375534
20,0.078710,-0.358953
21,0.081501,-0.342187
22,0.083333,-0.325288
23,0.084201,-0.308313
24,0.084102,-0.291316
25,0.083036,-0.274352
26,0.081007,-0.257476
27,0.078020,-0.240743
28,0.074087,-0.224206
29,0.069219,-0.207921
30,0.067832,-0.203378
31,0.059938,-0.194011
32,0.047979,-0.181937
33,0.035313,-0.170601
34,0.022023,-0.160004
35,0.008152,-0.150181
36,0.004260,-0.147458
37,0.004260,-0.147458
38,0.004260,-0.147458
39,0.004260,-0.147458
40,0.004260,-0.147458
41,0.004260,-0.147458
42,0.005731,-0.159619
43,0.009119,-0.176272
44,0.013502,-0.192695
45,0.014753,-0.197277
46,0.014753,-0.197277
47,0.014753,-0.197277
48,0.014753,-0.197277
49,0.026657,-0.194384
50,0.042795,-0.189059
51,0.058587,-0.182773
52,0.073996,-0.175599
53,0.088972,-0.167559
54,0.103467,-0.158680
55,0.117432,-0.148991
56,0.130824,-0.138523
57,0.143598,-0.127310
58,0.148151,-0.122434
59,0.152150,-0.115567
60,0.157358,-0.105446
61,0.162432,-0.093852
62,0.167852,-0.080855
63,0.173935,-0.066592
64,0.180958,-0.051374
65,0.187499,-0.035685
66,0.193136,-0.019650
67,0.197852,-0.003320
68,0.201632,0.013252
69,0.204462,0.030013
70,0.206334,0.046907
71,0.207242,0.063880
72,0.207183,0.080877
73,0.206157,0.097844
74,0.204167,0.114725
75,0.201220,0.131465
76,0.197325,0.148010
77,0.192495,0.164307
78,0.186746,0.180303
79,0.185114,0.184763
80,0.176720,0.193686
81,0.164121,0.205089
82,0.150856,0.215717
83,0.137008,0.225573
84,0.122621,0.234625
85,0.107743,0.242844
86,0.103572,0.245118
87,0.103572,0.245118
88,0.103572,0.245118
89,0.103572,0.245118
90,0.103572,0.245118
91,0.101770,0.233001
92,0.100627,0.216045
93,0.100505,0.199048
94,0.101350,0.182072
95,0.103160,0.165171
96,0.105928,0.148400
97,0.106729,0.143718
98,0.106729,0.143718
99,0.106729,0.143718
100,0.106729,0.143718
101,0.106729,0.143718
102,0.117355,0.149812
103,0.131372,0.159421
104,0.144788,0.169858
105,0.157589,0.181041
106,0.169732,0.192934
107,0.177307,0.197633
108,0.181052,0.194662
109,0.184944,0.191868
110,0.188976,0.189260
111,0.193139,0.186844
112,0.197425,0.184626
113,0.201825,0.182614
114,0.206328,0.180812
115,0.210926,0.179227
116,0.215608,0.177864
117,0.220364,0.176727
118,0.225184,0.175821
119,0.230055,0.175149
120,0.234969,0.174714
121,0.239912,0.174520
122,0.245377,0.164244
123,0.253359,0.150197
124,0.262306,0.136326
125,0.272042,0.122979
126,0.282525,0.110208
127,0.293719,0.098055
128,0.305589,0.086559
129,0.318097,0.075758
130,0.331200,0.065686
131,0.344858,0.056377
132,0.358622,0.048156
133,0.373229,0.040446
134,0.388264,0.033578
135,0.403667,0.027578
136,0.419389,0.022465
137,0.435378,0.018256
138,0.451582,0.014966
139,0.467948,0.012604
140,0.484424,0.011180
141,0.500955,0.010697
142,0.517488,0.011157
143,0.533970,0.012559
144,0.550345,0.014898
145,0.566563,0.018167
146,0.582568,0.022356
147,0.598309,0.027451
148,0.613736,0.033435
149,0.628798,0.040290
150,0.643445,0.047993
151,0.657631,0.056518
152,0.671309,0.065840
153,0.684012,0.075659
154,0.696546,0.086451
155,0.708453,0.097949
156,0.719686,0.110109
157,0.730209,0.122891
158,0.739986,0.136253
159,0.748986,0.150151
160,0.757180,0.164541
161,0.764541,0.179376
162,0.771045,0.194608
163,0.776670,0.210187
164,0.781398,0.226062
165,0.785214,0.242182
166,0.788105,0.258495
167,0.790062,0.274947
168,0.791077,0.291486
169,0.791149,0.308057
170,0.790275,0.324606
171,0.788459,0.341079
172,0.785707,0.357424
173,0.782027,0.373586
174,0.777514,0.389031
175,0.772044,0.404661
176,0.765686,0.419969
177,0.758494,0.434909
178,0.750498,0.449416
179,0.741658,0.463423
180,0.732028,0.476903
181,0.721643,0.489812
182,0.710538,0.502108
183,0.698749,0.513752
184,0.686314,0.524707
185,0.673274,0.534935
186,0.659672,0.544403
187,0.645551,0.553082
188,0.630957,0.560942
189,0.615937,0.567958
190,0.600540,0.574107
191,0.584817,0.579368
192,0.568818,0.583725
193,0.552596,0.587163
194,0.536203,0.589671
195,0.520183,0.591148
196,0.503624,0.591797
197,0.487042,0.591500
198,0.470502,0.590257
199,0.454059,0.588072
200,0.437763,0.584959
201,0.421660,0.581004
202,0.405832,0.576088
203,0.390311,0.570268
204,0.375146,0.563570
205,0.360387,0.556018
206,0.346081,0.547636
207,0.332276,0.538451
208,0.319015,0.528493
209,0.306342,0.517795
210,0.294299,0.506391
211,0.286813,0.496136
212,0.281766,0.486911
213,0.278099,0.478805
214,0.275656,0.472189
215,0.274299,0.467537
216,0.275958,0.464397
217,0.277392,0.459973
218,0.274381,0.454968
219,0.269839,0.449063
220,0.264542,0.441118
221,0.258918,0.434153
222,0.255938,0.430380
223,0.254904,0.425724
224,0.255474,0.421365
225,0.256881,0.418114
226,0.260570,0.415543
227,0.259871,0.409001
228,0.258032,0.398024
229,0.256708,0.388003
230,0.255493,0.378383
231,0.254429,0.369002
232,0.249474,0.367599
233,0.246065,0.365650
234,0.245236,0.364403
235,0.238790,0.365528
236,0.225467,0.373311
237,0.210953,0.382157
238,0.195958,0.390162
239,0.180533,0.397302
240,0.176211,0.399273
241,0.176211,0.399273
242,0.176211,0.399273
243,0.176211,0.399273
244,0.176211,0.399273
245,0.175276,0.387059
246,0.175342,0.370065
247,0.176429,0.353102
248,0.176760,0.348364
249,0.176760,0.348364
250,0.176760,0.348364
251,0.188318,0.344303
252,0.204751,0.339973
253,0.221418,0.336638
254,0.238248,0.334257
255,0.255186,0.332837
256,0.272177,0.332383
257,0.289167,0.332897
258,0.306100,0.334377
259,0.310830,0.334817
260,0.310830,0.334817
261,0.310830,0.334817
262,0.310830,0.334817
263,0.310830,0.334817
264,0.305565,0.345878
265,0.305404,0.349520
266,0.307098,0.350495
267,0.308665,0.351647
268,0.310089,0.352962
269,0.311357,0.354428
270,0.312456,0.356030
271,0.313376,0.357754
272,0.314107,0.359584
273,0.314640,0.361503
274,0.314967,0.363496
275,0.315084,0.365545
276,0.314985,0.367631
277,0.314666,0.369737
278,0.314126,0.371845
279,0.313364,0.373935
280,0.312381,0.375990
281,0.311179,0.377991
282,0.309761,0.379919
283,0.308132,0.381757
284,0.306299,0.383487
285,0.304269,0.385091
286,0.302051,0.386554
287,0.299655,0.387858
288,0.297093,0.388988
289,0.294377,0.389931
290,0.291520,0.390672
291,0.288538,0.391199
292,0.285445,0.391499
293,0.282259,0.391563
294,0.278997,0.391382
295,0.275677,0.390946
296,0.272317,0.390249
297,0.268937,0.389286
298,0.265557,0.388053
299,0.262197,0.386547
300,0.258877,0.384766
301,0.255618,0.382710
302,0.252441,0.380382
303,0.249366,0.377785
304,0.246414,0.374923
305,0.243605,0.371802
306,0.240960,0.368429
307,0.238498,0.364815
308,0.236237,0.360968
309,0.234198,0.356902
310,0.232396,0.352629
311,0.230850,0.348163
312,0.229575,0.343522
313,0.228586,0.338720
314,0.227897,0.333777
315,0.227521,0.328711
316,0.227469,0.323543
317,0.227752,0.318294
318,0.228379,0.312985
319,0.229357,0.307640
320,0.230691,0.302280
321,0.232183,0.295779
322,0.235187,0.287792
323,0.236060,0.286165
324,0.246165,0.280373
325,0.261424,0.273103
326,0.261951,0.272650
327,0.265246,0.275380
328,0.265741,0.276212
329,0.270893,0.281630
330,0.280767,0.290999
331,0.285628,0.292215
332,0.288277,0.292293
333,0.287886,0.291852
334,0.287521,0.290826
335,0.290193,0.291557
336,0.294554,0.293220
337,0.297949,0.296275
338,0.299439,0.300984
339,0.298808,0.307428
340,0.296599,0.315164
341,0.292650,0.324135
342,0.286404,0.332873
343,0.284291,0.339780
344,0.284576,0.340261
345,0.281799,0.339316
346,0.271067,0.340981
347,0.254256,0.343776
348,0.238701,0.345344
349,0.226512,0.348006
350,0.220831,0.349918
351,0.217926,0.351207
352,0.217719,0.351354
353,0.217719,0.351354
354,0.212584,0.345424
355,0.201972,0.334894
356,0.190849,0.322579
357,0.180461,0.309515
358,0.170741,0.295873
359,0.161780,0.281700
360,0.153504,0.267235
361,0.145904,0.252334
362,0.139007,0.237101
363,0.132816,0.221548
364,0.128177,0.205322
365,0.125086,0.188574
366,0.123163,0.171562
367,0.122693,0.154230
368,0.123490,0.136867
369,0.125250,0.119477
370,0.128019,0.102184
371,0.131760,0.085048
372,0.136452,0.068207
373,0.141994,0.051511
374,0.148088,0.035062
375,0.155065,0.018972
376,0.162931,0.003429
377,0.171741,-0.011737
378,0.181353,-0.026410
379,0.192470,-0.040118
380,0.204583,-0.052962
381,0.217403,-0.065212
382,0.230891,-0.076703
383,0.245008,-0.087409
384,0.259664,-0.097217
385,0.274973,-0.106185
386,0.290707,-0.114326
387,0.306877,-0.121556
388,0.323360,-0.127783
389,0.340248,-0.133137
390,0.357410,-0.137516
391,0.374847,-0.140811
392,0.392309,-0.143153
393,0.409958,-0.144544
394,0.427659,-0.144925
395,0.445352,-0.144295
396,0.462898,-0.142620
397,0.480405,-0.139999
398,0.497748,-0.136227
399,0.514834,-0.131612
400,0.531523,-0.126031
401,0.547972,-0.119504
402,0.564024,-0.112049
403,0.579618,-0.103684
404,0.594711,-0.094438
405,0.609112,-0.084216
406,0.623049,-0.073324
407,0.636341,-0.061649
408,0.648843,-0.049205
409,0.660698,-0.036062
410,0.671701,-0.022317
411,0.682017,-0.007953
412,0.691441,0.007035
413,0.699938,0.022454
414,0.707624,0.038396
415,0.714404,0.054718
416,0.720235,0.071407
417,0.724997,0.088361
418,0.728729,0.105681
419,0.731551,0.122989
420,0.733414,0.140545
421,0.734306,0.158194
422,0.734184,0.175870
423,0.733053,0.193506
424,0.730927,0.211053
425,0.727799,0.228451
426,0.723624,0.245552
427,0.718531,0.262480
428,0.712499,0.279083
429,0.705555,0.295320
430,0.697491,0.310991
431,0.688700,0.326329
432,0.679044,0.341131
433,0.668547,0.355232
434,0.657298,0.368840
435,0.645291,0.381789
436,0.632574,0.393948
437,0.619178,0.405417
438,0.605140,0.416126
439,0.590113,0.426298
440,0.574375,0.435725
441,0.558444,0.445209
442,0.542383,0.454319
443,0.534140,0.461065
444,0.523261,0.467096
445,0.514518,0.473175
446,0.505975,0.473595
447,0.498043,0.472639
448,0.493910,0.473351
449,0.493473,0.470603
450,0.494152,0.464375
451,0.493529,0.455961
452,0.492476,0.450840
453,0.491953,0.448610
454,0.491912,0.448441
455,0.491912,0.448441
456,0.491912,0.448441
457,0.492941,0.447537
458,0.495610,0.445123
459,0.499031,0.442656
460,0.504350,0.441227
461,0.510347,0.439852
462,0.516495,0.438755
463,0.522701,0.437999
464,0.528939,0.437594
465,0.535188,0.437543
466,0.541429,0.437846
467,0.547641,0.438502
468,0.553804,0.439508
469,0.559900,0.440862
470,0.565907,0.442558
471,0.571808,0.444591
472,0.577582,0.446954
473,0.583212,0.449640
474,0.588680,0.452640
475,0.593968,0.455944
476,0.599059,0.459541
477,0.603937,0.463420
478,0.608587,0.467568
479,0.612993,0.471972
480,0.617142,0.476617
481,0.621720,0.482334
482,0.629357,0.494155
483,0.636760,0.507447
484,0.643520,0.521231
485,0.649518,0.535391
486,0.654708,0.549873
487,0.659066,0.564628
488,0.662578,0.579608
489,0.665232,0.594764
490,0.667017,0.610048
491,0.667930,0.625408
492,0.667962,0.640818
493,0.667129,0.656135
494,0.665407,0.671418
495,0.662818,0.686583
496,0.659370,0.701577
497,0.655075,0.716352
498,0.649944,0.730858
499,0.643996,0.745049
500,0.637248,0.758878
501,0.629724,0.772301
502,0.621448,0.785274
503,0.612445,0.797755
504,0.602746,0.809704
505,0.592382,0.821081
506,0.581387,0.831849
507,0.569796,0.841975
508,0.557647,0.851424
509,0.544978,0.860165
510,0.531833,0.868172
511,0.519643,0.872303
512,0.505661,0.874149
513,0.490526,0.874306
514,0.474589,0.873756
515,0.458903,0.873058
516,0.443689,0.873655
517,0.428649,0.875133
518,0.413395,0.875873
519,0.398135,0.875914
520,0.382840,0.875557
521,0.367536,0.874430
522,0.352304,0.872456
523,0.337204,0.869623
524,0.322287,0.865936
525,0.307604,0.861405
526,0.293319,0.856007
527,0.279133,0.849876
528,0.265402,0.842948
529,0.252106,0.835245
530,0.239275,0.826795
531,0.226947,0.817627
532,0.215160,0.807772
533,0.203954,0.797261
534,0.193365,0.786128
535,0.183426,0.774411
536,0.174171,0.762146
537,0.165628,0.749373
538,0.157814,0.736103
539,0.150791,0.722507
540,0.144556,0.708473
541,0.139129,0.694101
542,0.134527,0.679443
543,0.130768,0.664545
544,0.127864,0.649458
545,0.125823,0.634229
546,0.123245,0.624464
547,0.120046,0.622446
548,0.113659,0.623360
549,0.107124,0.615635
550,0.099918,0.610338
551,0.092533,0.608082
552,0.086283,0.607537
553,0.084506,0.613291
554,0.079544,0.614703
555,0.076175,0.611098
556,0.076937,0.603524
557,0.080268,0.596604
558,0.084287,0.590989
559,0.088644,0.585737
560,0.093291,0.580755
561,0.098582,0.576012
562,0.103758,0.571608
563,0.109171,0.567503
564,0.115814,0.562396
565,0.123476,0.557264
566,0.132118,0.553147
567,0.141819,0.550204
568,0.152625,0.548534
569,0.160905,0.547032
570,0.161894,0.546778
571,0.162325,0.549141
572,0.160057,0.551743
573,0.148990,0.543129
574,0.135587,0.532628
575,0.123186,0.521977
576,0.111772,0.511645
577,0.103697,0.501249
578,0.102396,0.502171
579,0.105249,0.509724
580,0.112920,0.522853
581,0.117555,0.534142
582,0.117767,0.536071
583,0.117175,0.536887
584,0.116759,0.537497
585,0.116605,0.537727
586,0.116478,0.538030
587,0.115986,0.543233
588,0.113356,0.553248
589,0.110375,0.563880
590,0.107415,0.574500
591,0.103385,0.584095
592,0.099715,0.595516
593,0.092868,0.605899
594,0.084082,0.614960
595,0.074540,0.623256
596,0.064342,0.632016
597,0.054997,0.641939
598,0.047263,0.655430
599,0.039000,0.670171
600,0.029910,0.684416
601,0.020024,0.698122
602,0.009372,0.711242
603,-0.001989,0.723727
604,-0.014045,0.735532
605,-0.026753,0.746645
606,-0.040075,0.757016
607,-0.053967,0.766610
608,-0.068383,0.775398
609,-0.083278,0.783350
610,-0.098606,0.790446
611,-0.114313,0.796651
612,-0.130348,0.801951
613,-0.146661,0.806328
614,-0.163196,0.809768
615,-0.179903,0.812255
616,-0.196724,0.813787
617,-0.213605,0.814358
618,-0.230500,0.813964
619,-0.247343,0.812607
620,-0.263463,0.808723
621,-0.278594,0.802317
622,-0.293254,0.797791
623,-0.296546,0.794236
624,-0.295513,0.788818
