0,0.127749,1.886810
1,0.134956,1.876904
2,0.145580,1.863635
3,0.156933,1.850986
4,0.168988,1.839003
5,0.181706,1.827725
6,0.195044,1.817189
7,0.208960,1.807429
8,0.223409,1.798477
9,0.238344,1.790361
10,0.253716,1.783108
11,0.269476,1.776742
12,0.285573,1.771282
13,0.301955,1.766747
14,0.306540,1.765506
15,0.306540,1.765506
16,0.306540,1.765506
17,0.306540,1.765506
18,0.306540,1.765506
19,0.306540,1.765506
20,0.306540,1.765506
21,0.306540,1.765506
22,0.306540,1.765506
23,0.306540,1.765506
24,0.306540,1.765506
25,0.297946,1.756776
26,0.287034,1.743748
27,0.276923,1.730085
28,0.267605,1.715869
29,0.259111,1.701146
30,0.251469,1.685963
31,0.244703,1.670370
32,0.238835,1.654418
33,0.233884,1.638157
34,0.229867,1.621642
35,0.226795,1.604924
36,0.224680,1.588058
37,0.223528,1.571100
38,0.223342,1.554103
39,0.224124,1.537124
40,0.225870,1.520216
41,0.228576,1.503436
42,0.232232,1.486836
43,0.236826,1.470471
44,0.242344,1.454394
45,0.248768,1.438657
46,0.256077,1.423311
47,0.264247,1.408406
48,0.273252,1.393990
49,0.283063,1.380110
50,0.293647,1.366810
51,0.304971,1.354134
52,0.316998,1.342122
53,0.329689,1.330815
54,0.343002,1.320248
55,0.356895,1.310455
56,0.371323,1.301469
57,0.386239,1.293318
58,0.401594,1.286029
59,0.417339,1.279625
60,0.433423,1.274128
61,0.449794,1.269554
62,0.454376,1.268302
63,0.454376,1.268302
64,0.454376,1.268302
65,0.454376,1.268302
66,0.454376,1.268302
67,0.454376,1.268302
68,0.454376,1.268302
69,0.454376,1.268302
70,0.454376,1.268302
71,0.454376,1.268302
72,0.454376,1.268302
73,0.445762,1.259593
74,0.434819,1.246590
75,0.424676,1.232951
76,0.415325,1.218757
77,0.406797,1.204054
78,0.399119,1.188889
79,0.392316,1.173313
80,0.390440,1.168949
81,0.390417,1.156699
82,0.391747,1.139757
83,0.394095,1.122922
84,0.397396,1.106248
85,0.401640,1.089790
86,0.406814,1.073599
87,0.412901,1.057728
88,0.419881,1.042230
89,0.427732,1.027154
90,0.436427,1.012549
91,0.445939,0.998462
92,0.456238,0.984940
93,0.467289,0.972025
94,0.479057,0.959760
95,0.491504,0.948185
96,0.504589,0.937336
97,0.518270,0.927249
98,0.532503,0.917957
99,0.547241,0.909490
100,0.562438,0.901875
101,0.578043,0.895137
102,0.582414,0.893279
103,0.582414,0.893279
104,0.582414,0.893279
105,0.582414,0.893279
106,0.582414,0.893279
107,0.582414,0.893279
108,0.582414,0.893279
109,0.582414,0.893279
110,0.582414,0.893279
111,0.582414,0.893279
112,0.582414,0.893279
113,0.572705,0.885810
114,0.560110,0.874401
115,0.548221,0.862254
116,0.537042,0.849449
117,0.526610,0.836029
118,0.516959,0.822038
119,0.508119,0.807520
120,0.500119,0.792522
121,0.492986,0.777094
122,0.486742,0.761285
123,0.481408,0.745146
124,0.477000,0.728730
125,0.473534,0.712090
126,0.471020,0.695279
127,0.469466,0.678353
128,0.468878,0.661365
129,0.469258,0.644372
130,0.470604,0.627428
131,0.472911,0.610588
132,0.476173,0.593906
133,0.480379,0.577437
134,0.485515,0.561234
135,0.491565,0.545350
136,0.498508,0.529835
137,0.506323,0.514741
138,0.514984,0.500115
139,0.524463,0.486006
140,0.534730,0.472460
141,0.545751,0.459519
142,0.557490,0.447226
143,0.569909,0.435622
144,0.582969,0.424742
145,0.589574,0.416708
146,0.591772,0.410257
147,0.595306,0.403935
